function,x_dim,c_dim,method,repeat,client,t,regret
levy,1,3,fd,0,-1,59,0.11238201395703941
levy,1,3,fd,0,-1,60,0.11219664959306636
levy,1,3,fd,0,-1,61,0.11231231273875086
levy,1,3,fd,0,-1,62,0.11481399424161944
levy,1,3,fd,0,-1,63,0.11517756243710682
levy,1,3,fd,0,-1,64,0.11351883229285398
levy,1,3,fd,0,-1,65,0.11421197436759319
levy,1,3,fd,0,-1,66,0.11536054204382673
levy,1,3,fd,0,-1,67,0.11488159257640891
levy,1,3,fd,0,-1,68,0.11623221407559485
levy,1,3,fd,0,-1,69,0.11517513627386558
levy,1,3,fd,0,-1,70,0.11409778348224865
levy,1,3,fd,0,-1,71,0.11400374336882746
levy,1,3,fd,0,-1,72,0.11223664066314648
levy,1,3,fd,0,-1,73,0.11396387480924823
levy,1,3,fd,0,-1,74,0.11327380858758429
levy,1,3,fd,0,-1,75,0.11333099580641576
levy,1,3,fd,0,-1,76,0.11422780212669635
levy,1,3,fd,0,-1,77,0.1145721448531493
levy,1,3,fd,0,-1,78,0.1291436976433553
levy,1,3,fd,0,-1,79,0.11393023137674692
levy,1,3,fd,1,-1,0,0.2325934524827683
levy,1,3,fd,1,-1,1,0.19456788552871498
levy,1,3,fd,1,-1,2,0.18260573042540662
levy,1,3,fd,1,-1,3,0.17175052713451217
levy,1,3,fd,1,-1,4,0.15858814476440675
levy,1,3,fd,1,-1,5,0.1621371191652585
levy,1,3,fd,1,-1,6,0.2357260761557886
levy,1,3,fd,1,-1,7,0.16516816840019688
levy,1,3,fd,1,-1,8,0.16204091313448002
levy,1,3,fd,1,-1,9,0.15738023448134228
levy,1,3,fd,1,-1,10,0.15979652986459253
levy,1,3,fd,1,-1,11,0.1589417836331998
levy,1,3,fd,1,-1,12,0.14516816080198466
levy,1,3,fd,1,-1,13,0.14304345478201017
levy,1,3,fd,1,-1,14,0.13828981171741025
levy,1,3,fd,1,-1,15,0.13605931780877042
levy,1,3,fd,1,-1,16,0.13392207829579805
levy,1,3,fd,1,-1,17,0.1326381296862241
levy,1,3,fd,1,-1,18,0.13112447716011405
levy,1,3,fd,1,-1,19,0.12939270358020277
levy,1,3,fd,1,-1,20,0.13056276381003606
levy,1,3,fd,1,-1,21,0.12700073471297535
levy,1,3,fd,1,-1,22,0.20055731278996058
levy,1,3,fd,1,-1,23,0.12675926680029256
levy,1,3,fd,1,-1,24,0.12067807789328062
levy,1,3,fd,1,-1,25,0.11901745246462371
levy,1,3,fd,1,-1,26,0.11608432967215515
levy,1,3,fd,1,-1,27,0.1168665801367837
levy,1,3,fd,1,-1,28,0.1958328189718333
levy,1,3,fd,1,-1,29,0.11668253493059669
levy,1,3,fd,1,-1,30,0.1160661026423597
levy,1,3,fd,1,-1,31,0.11707784928214067
levy,1,3,fd,1,-1,32,0.11652363781491817
levy,1,3,fd,1,-1,33,0.11544112193847503
levy,1,3,fd,1,-1,34,0.11715173634702072
levy,1,3,fd,1,-1,35,0.11640123829914799
levy,1,3,fd,1,-1,36,0.1156130450080615
levy,1,3,fd,1,-1,37,0.11460240110507716
levy,1,3,fd,1,-1,38,0.14592341698127417
levy,1,3,fd,1,-1,39,0.11706570238732042
levy,1,3,fd,1,-1,40,0.11723941815121672
levy,1,3,fd,1,-1,41,0.11345704829789958
levy,1,3,fd,1,-1,42,0.1137715929417776
levy,1,3,fd,1,-1,43,0.11312185074556205
levy,1,3,fd,1,-1,44,0.11336675635127803
levy,1,3,fd,1,-1,45,0.11291904464268139
levy,1,3,fd,1,-1,46,0.11395457724402194
levy,1,3,fd,1,-1,47,0.11423718165016715
levy,1,3,fd,1,-1,48,0.11699123478487522
levy,1,3,fd,1,-1,49,0.11709019580789329
levy,1,3,fd,1,-1,50,0.1182014326420661
levy,1,3,fd,1,-1,51,0.11841996291793537
levy,1,3,fd,1,-1,52,0.11819405768065869
levy,1,3,fd,1,-1,53,0.11832245252738721
levy,1,3,fd,1,-1,54,0.117858773189975
levy,1,3,fd,1,-1,55,0.11708186125203984
levy,1,3,fd,1,-1,56,0.11434977008108536
levy,1,3,fd,1,-1,57,0.11833734431195513
levy,1,3,fd,1,-1,58,0.1123240413050315
levy,1,3,fd,1,-1,59,0.11126812585903019
levy,1,3,fd,1,-1,60,0.11132405040865732
levy,1,3,fd,1,-1,61,0.11103437881138739
levy,1,3,fd,1,-1,62,0.11142238151995941
levy,1,3,fd,1,-1,63,0.11104514081107968
levy,1,3,fd,1,-1,64,0.13368240122767303
levy,1,3,fd,1,-1,65,0.11122993246336156
levy,1,3,fd,1,-1,66,0.11070392544618204
levy,1,3,fd,1,-1,67,0.11173924347628524
levy,1,3,fd,1,-1,68,0.11089868726199188
levy,1,3,fd,1,-1,69,0.10976101306013449
levy,1,3,fd,1,-1,70,0.12362558834174023
levy,1,3,fd,1,-1,71,0.10820559711690701
levy,1,3,fd,1,-1,72,0.10837574257477728
levy,1,3,fd,1,-1,73,0.10816449889908307
levy,1,3,fd,1,-1,74,0.12269847454562897
levy,1,3,fd,1,-1,75,0.1079919470560896
levy,1,3,fd,1,-1,76,0.10817149153097146
levy,1,3,fd,1,-1,77,0.1891590447799615
levy,1,3,fd,1,-1,78,0.10808344361815894
levy,1,3,fd,1,-1,79,0.10802423405118673
levy,1,3,fd,2,-1,0,0.25668831365938266
levy,1,3,fd,2,-1,1,0.19521729380522987
levy,1,3,fd,2,-1,2,0.1879626829407757
levy,1,3,fd,2,-1,3,0.17116391868405484
levy,1,3,fd,2,-1,4,0.16086084129415487
levy,1,3,fd,2,-1,5,0.1632351716287794
levy,1,3,fd,2,-1,6,0.1658000664011839
levy,1,3,fd,2,-1,7,0.15443841932213248
levy,1,3,fd,2,-1,8,0.15076305477609586
levy,1,3,fd,2,-1,9,0.2132459946182058
levy,1,3,fd,2,-1,10,0.14909598682666725
levy,1,3,fd,2,-1,11,0.144162970560622
levy,1,3,fd,2,-1,12,0.1416200677657295
levy,1,3,fd,2,-1,13,0.1373273982011363
levy,1,3,fd,2,-1,14,0.1353984879481606
levy,1,3,fd,2,-1,15,0.13671529758502887
levy,1,3,fd,2,-1,16,0.13231066082658058
levy,1,3,fd,2,-1,17,0.13317889526814933
levy,1,3,fd,2,-1,18,0.13866446211114838
levy,1,3,fd,2,-1,19,0.13925677825831703
levy,1,3,fd,2,-1,20,0.13633362108055508
levy,1,3,fd,2,-1,21,0.1327174882777532
levy,1,3,fd,2,-1,22,0.1311014506324365
levy,1,3,fd,2,-1,23,0.13019699414385916
levy,1,3,fd,2,-1,24,0.12903909242361164
levy,1,3,fd,2,-1,25,0.128376361479556
levy,1,3,fd,2,-1,26,0.13011974890790193
levy,1,3,fd,2,-1,27,0.165425939321851
levy,1,3,fd,2,-1,28,0.13054802856154243
levy,1,3,fd,2,-1,29,0.1258812447694031
levy,1,3,fd,2,-1,30,0.12379358767553403
levy,1,3,fd,2,-1,31,0.12388058913121736
levy,1,3,fd,2,-1,32,0.12510031051616116
levy,1,3,fd,2,-1,33,0.11928626828238242
levy,1,3,fd,2,-1,34,0.1193218817258889
levy,1,3,fd,2,-1,35,0.11880273522749907
levy,1,3,fd,2,-1,36,0.12043306277451961
levy,1,3,fd,2,-1,37,0.12205500581585475
levy,1,3,fd,2,-1,38,0.12279834602245218
levy,1,3,fd,2,-1,39,0.12010406217405414
levy,1,3,fd,2,-1,40,0.11960178621615053
levy,1,3,fd,2,-1,41,0.12104203226697818
levy,1,3,fd,2,-1,42,0.11910948367316937
levy,1,3,fd,2,-1,43,0.11897068908843078
levy,1,3,fd,2,-1,44,0.11939547819678595
levy,1,3,fd,2,-1,45,0.12027171159043717
levy,1,3,fd,2,-1,46,0.12256448234428746
levy,1,3,fd,2,-1,47,0.12329763265475427
levy,1,3,fd,2,-1,48,0.12392525951445227
levy,1,3,fd,2,-1,49,0.12333891987652214
levy,1,3,fd,2,-1,50,0.12479828338855539
levy,1,3,fd,2,-1,51,0.12321485443899949
levy,1,3,fd,2,-1,52,0.1189517094269388
levy,1,3,fd,2,-1,53,0.11791005126119361
levy,1,3,fd,2,-1,54,0.11788767387287628
levy,1,3,fd,2,-1,55,0.11525672048810755
levy,1,3,fd,2,-1,56,0.11574698716526756
levy,1,3,fd,2,-1,57,0.11424114502360161
levy,1,3,fd,2,-1,58,0.11388310566814332
levy,1,3,fd,2,-1,59,0.11464971974658374
levy,1,3,fd,2,-1,60,0.11622501437190326
levy,1,3,fd,2,-1,61,0.11470190185638504
levy,1,3,fd,2,-1,62,0.11529965902167706
levy,1,3,fd,2,-1,63,0.1133178803734868
levy,1,3,fd,2,-1,64,0.11227234553766277
levy,1,3,fd,2,-1,65,0.1101643586307033
levy,1,3,fd,2,-1,66,0.11167749773129909
levy,1,3,fd,2,-1,67,0.11199416447200632
levy,1,3,fd,2,-1,68,0.11291474181350857
levy,1,3,fd,2,-1,69,0.11249473942453278
levy,1,3,fd,2,-1,70,0.11316450914940192
levy,1,3,fd,2,-1,71,0.10889784260497
levy,1,3,fd,2,-1,72,0.10969195836470616
levy,1,3,fd,2,-1,73,0.11008018413971535
levy,1,3,fd,2,-1,74,0.10879407199511829
levy,1,3,fd,2,-1,75,0.11580392286539792
levy,1,3,fd,2,-1,76,0.10815574545174804
levy,1,3,fd,2,-1,77,0.10806738084988184
levy,1,3,fd,2,-1,78,0.1080440198714841
levy,1,3,fd,2,-1,79,0.10790732626828634
levy,1,3,fd,3,-1,0,0.2325934524827683
levy,1,3,fd,3,-1,1,0.19435180290166848
levy,1,3,fd,3,-1,2,0.17296584667054124
levy,1,3,fd,3,-1,3,0.1681125874861218
levy,1,3,fd,3,-1,4,0.21202511241021443
levy,1,3,fd,3,-1,5,0.14822647893929664
levy,1,3,fd,3,-1,6,0.20851804343052177
levy,1,3,fd,3,-1,7,0.14455357855037088
levy,1,3,fd,3,-1,8,0.14311157076279526
levy,1,3,fd,3,-1,9,0.14148196154957987
levy,1,3,fd,3,-1,10,0.13807817760174576
levy,1,3,fd,3,-1,11,0.13309245070116968
levy,1,3,fd,3,-1,12,0.13189019326035784
levy,1,3,fd,3,-1,13,0.1298036732370438
levy,1,3,fd,3,-1,14,0.12990465162810094
levy,1,3,fd,3,-1,15,0.12600345085757622
levy,1,3,fd,3,-1,16,0.123037342290603
levy,1,3,fd,3,-1,17,0.12417052515220407
levy,1,3,fd,3,-1,18,0.12262777175775183
levy,1,3,fd,3,-1,19,0.12102378730191835
levy,1,3,fd,3,-1,20,0.11796994912177317
levy,1,3,fd,3,-1,21,0.11938209636207016
levy,1,3,fd,3,-1,22,0.11893641824241517
levy,1,3,fd,3,-1,23,0.11671405000993616
levy,1,3,fd,3,-1,24,0.11647082141788281
levy,1,3,fd,3,-1,25,0.11571733203637447
levy,1,3,fd,3,-1,26,0.11615418285468869
levy,1,3,fd,3,-1,27,0.17237024643213494
levy,1,3,fd,3,-1,28,0.1152055564422824
levy,1,3,fd,3,-1,29,0.11366223090529348
levy,1,3,fd,3,-1,30,0.11336444529952948
levy,1,3,fd,3,-1,31,0.11468609085978065
levy,1,3,fd,3,-1,32,0.11430161676666933
levy,1,3,fd,3,-1,33,0.11417914041504491
levy,1,3,fd,3,-1,34,0.1132883509113041
levy,1,3,fd,3,-1,35,0.11382266303059294
levy,1,3,fd,3,-1,36,0.11495516319140042
levy,1,3,fd,3,-1,37,0.11399697740270903
levy,1,3,fd,3,-1,38,0.11371489163857978
levy,1,3,fd,3,-1,39,0.11348864661608109
levy,1,3,fd,3,-1,40,0.1130198179958387
levy,1,3,fd,3,-1,41,0.10918483436447951
levy,1,3,fd,3,-1,42,0.10817116341341619
levy,1,3,fd,3,-1,43,0.11065502283989875
levy,1,3,fd,3,-1,44,0.1081671060534476
levy,1,3,fd,3,-1,45,0.1089241937718399
levy,1,3,fd,3,-1,46,0.10837153310827506
levy,1,3,fd,3,-1,47,0.10802073375116122
levy,1,3,fd,3,-1,48,0.1083150896320547
levy,1,3,fd,3,-1,49,0.10995249213521716
levy,1,3,fd,3,-1,50,0.11804100435855937
levy,1,3,fd,3,-1,51,0.11155102707923449
levy,1,3,fd,3,-1,52,0.11130161448151411
levy,1,3,fd,3,-1,53,0.11109749263577427
levy,1,3,fd,3,-1,54,0.19253531480442015
levy,1,3,fd,3,-1,55,0.11113668219406399
levy,1,3,fd,3,-1,56,0.1087875165891811
levy,1,3,fd,3,-1,57,0.10801349766344588
levy,1,3,fd,3,-1,58,0.10588224494411472
levy,1,3,fd,3,-1,59,0.10546581723814039
levy,1,3,fd,3,-1,60,0.10471709779800423
levy,1,3,fd,3,-1,61,0.10543626090392905
levy,1,3,fd,3,-1,62,0.10802317770047981
levy,1,3,fd,3,-1,63,0.10768767038581893
levy,1,3,fd,3,-1,64,0.10701141085571496
levy,1,3,fd,3,-1,65,0.10692345457677305
levy,1,3,fd,3,-1,66,0.1084617258797292
levy,1,3,fd,3,-1,67,0.10753682965174384
levy,1,3,fd,3,-1,68,0.10592585768641227
levy,1,3,fd,3,-1,69,0.10590122539214737
levy,1,3,fd,3,-1,70,0.1040881577710094
levy,1,3,fd,3,-1,71,0.10511073200553599
levy,1,3,fd,3,-1,72,0.10538869438777744
levy,1,3,fd,3,-1,73,0.10509536839190774
levy,1,3,fd,3,-1,74,0.10560045314827217
levy,1,3,fd,3,-1,75,0.105534085752325
levy,1,3,fd,3,-1,76,0.10361709664233605
levy,1,3,fd,3,-1,77,0.10268122839665693
levy,1,3,fd,3,-1,78,0.10351894381867348
levy,1,3,fd,3,-1,79,0.10390735731448833
levy,1,3,fd,4,-1,0,0.2325934524827683
levy,1,3,fd,4,-1,1,0.19404611330541188
levy,1,3,fd,4,-1,2,0.16511271667565042
levy,1,3,fd,4,-1,3,0.16325188205369684
levy,1,3,fd,4,-1,4,0.15786542102808201
levy,1,3,fd,4,-1,5,0.15991141056516164
levy,1,3,fd,4,-1,6,0.1489499020241834
levy,1,3,fd,4,-1,7,0.14523751312857955
levy,1,3,fd,4,-1,8,0.14621295881132362
levy,1,3,fd,4,-1,9,0.14370903256320292
levy,1,3,fd,4,-1,10,0.14259631578510465
levy,1,3,fd,4,-1,11,0.14247115330893223
levy,1,3,fd,4,-1,12,0.1323357313680118
levy,1,3,fd,4,-1,13,0.13137072938531952
levy,1,3,fd,4,-1,14,0.13059055334646624
levy,1,3,fd,4,-1,15,0.12965797097186393
levy,1,3,fd,4,-1,16,0.12712838026783663
levy,1,3,fd,4,-1,17,0.12619440944089083
levy,1,3,fd,4,-1,18,0.12479738107779755
levy,1,3,fd,4,-1,19,0.1226611936468735
levy,1,3,fd,4,-1,20,0.12210837902702297
levy,1,3,fd,4,-1,21,0.12329414037908859
levy,1,3,fd,4,-1,22,0.12095577590326814
levy,1,3,fd,4,-1,23,0.11975256313666882
levy,1,3,fd,4,-1,24,0.12023033061252926
levy,1,3,fd,4,-1,25,0.1174272809610494
levy,1,3,fd,4,-1,26,0.11729052324303231
levy,1,3,fd,4,-1,27,0.11915453445840338
levy,1,3,fd,4,-1,28,0.11360294236813775
levy,1,3,fd,4,-1,29,0.11408927177706468
levy,1,3,fd,4,-1,30,0.11280289415847705
levy,1,3,fd,4,-1,31,0.11526108130317901
levy,1,3,fd,4,-1,32,0.151893490429151
levy,1,3,fd,4,-1,33,0.11478198556306093
levy,1,3,fd,4,-1,34,0.11518570248441819
levy,1,3,fd,4,-1,35,0.11367687781114823
levy,1,3,fd,4,-1,36,0.11324679423955
levy,1,3,fd,4,-1,37,0.11387283655882044
levy,1,3,fd,4,-1,38,0.11243550878620981
levy,1,3,fd,4,-1,39,0.11311776222438591
levy,1,3,fd,4,-1,40,0.11374759368957829
levy,1,3,fd,4,-1,41,0.1140795678355427
levy,1,3,fd,4,-1,42,0.11068112341042236
levy,1,3,fd,4,-1,43,0.11010579517384268
levy,1,3,fd,4,-1,44,0.10898014322197534
levy,1,3,fd,4,-1,45,0.10894747048243232
levy,1,3,fd,4,-1,46,0.10874434750279732
levy,1,3,fd,4,-1,47,0.10951266179322265
levy,1,3,fd,4,-1,48,0.1106556496212651
levy,1,3,fd,4,-1,49,0.10925389713373493
levy,1,3,fd,4,-1,50,0.1075920678010733
levy,1,3,fd,4,-1,51,0.11269752858243264
levy,1,3,fd,4,-1,52,0.10626503206336009
levy,1,3,fd,4,-1,53,0.10432058665688647
levy,1,3,fd,4,-1,54,0.10525169164875853
levy,1,3,fd,4,-1,55,0.10407211956703884
levy,1,3,fd,4,-1,56,0.10674602280330499
levy,1,3,fd,4,-1,57,0.1066152847476
levy,1,3,fd,4,-1,58,0.10758196004445085
levy,1,3,fd,4,-1,59,0.10862033756443812
levy,1,3,fd,4,-1,60,0.1092878153255594
levy,1,3,fd,4,-1,61,0.10849123127461498
levy,1,3,fd,4,-1,62,0.10690549049634535
levy,1,3,fd,4,-1,63,0.10541557100042863
levy,1,3,fd,4,-1,64,0.10505740465007005
levy,1,3,fd,4,-1,65,0.10868497586908814
levy,1,3,fd,4,-1,66,0.10549446192917034
levy,1,3,fd,4,-1,67,0.10576896271389064
levy,1,3,fd,4,-1,68,0.10512094050250062
levy,1,3,fd,4,-1,69,0.10527018105876727
levy,1,3,fd,4,-1,70,0.10550051076064937
levy,1,3,fd,4,-1,71,0.10581004186503963
levy,1,3,fd,4,-1,72,0.10444891405880963
levy,1,3,fd,4,-1,73,0.10344759006036477
levy,1,3,fd,4,-1,74,0.10292077185576878
levy,1,3,fd,4,-1,75,0.10406776738505183
levy,1,3,fd,4,-1,76,0.105098472987284
levy,1,3,fd,4,-1,77,0.10509314228646466
levy,1,3,fd,4,-1,78,0.10589712520330448
levy,1,3,fd,4,-1,79,0.10572087798258893
levy,1,3,fd,5,-1,0,0.2325934524827683
levy,1,3,fd,5,-1,1,0.20191093544069683
levy,1,3,fd,5,-1,2,0.17709392479418712
levy,1,3,fd,5,-1,3,0.17195032610972055
levy,1,3,fd,5,-1,4,0.1580286117028365
levy,1,3,fd,5,-1,5,0.15749172942422407
levy,1,3,fd,5,-1,6,0.15743553353020065
levy,1,3,fd,5,-1,7,0.15398025447744648
levy,1,3,fd,5,-1,8,0.15022240436809672
levy,1,3,fd,5,-1,9,0.14228595357289128
levy,1,3,fd,5,-1,10,0.1462097630089426
levy,1,3,fd,5,-1,11,0.14352810120115245
levy,1,3,fd,5,-1,12,0.14352878262134844
levy,1,3,fd,5,-1,13,0.14029318367879307
levy,1,3,fd,5,-1,14,0.14159793630733986
levy,1,3,fd,5,-1,15,0.13822597378624174
levy,1,3,fd,5,-1,16,0.1356388666075188
levy,1,3,fd,5,-1,17,0.13682467192676767
levy,1,3,fd,5,-1,18,0.13786604049581333
levy,1,3,fd,5,-1,19,0.1361213815431496
levy,1,3,fd,5,-1,20,0.1330195041640608
levy,1,3,fd,5,-1,21,0.13334771064968476
levy,1,3,fd,5,-1,22,0.12839342370005738
levy,1,3,fd,5,-1,23,0.1980253359057939
levy,1,3,fd,5,-1,24,0.13056874832705934
levy,1,3,fd,5,-1,25,0.12700444915737236
levy,1,3,fd,5,-1,26,0.12384764623704984
levy,1,3,fd,5,-1,27,0.12373701242488978
levy,1,3,fd,5,-1,28,0.12295497781209615
levy,1,3,fd,5,-1,29,0.12303268660699182
levy,1,3,fd,5,-1,30,0.12266025084248451
levy,1,3,fd,5,-1,31,0.12482119891200771
levy,1,3,fd,5,-1,32,0.2006811174058426
levy,1,3,fd,5,-1,33,0.16490894443304732
levy,1,3,fd,5,-1,34,0.12027476962483691
levy,1,3,fd,5,-1,35,0.1222872487692739
levy,1,3,fd,5,-1,36,0.12168480644033805
levy,1,3,fd,5,-1,37,0.120946518605721
levy,1,3,fd,5,-1,38,0.11977169725640993
levy,1,3,fd,5,-1,39,0.1376352621579158
levy,1,3,fd,5,-1,40,0.11898009430314817
levy,1,3,fd,5,-1,41,0.11596913622120171
levy,1,3,fd,5,-1,42,0.11633831869872598
levy,1,3,fd,5,-1,43,0.11646723489095423
levy,1,3,fd,5,-1,44,0.11632343331714592
levy,1,3,fd,5,-1,45,0.11696799378872615
levy,1,3,fd,5,-1,46,0.11679654197904556
levy,1,3,fd,5,-1,47,0.11535776641973738
levy,1,3,fd,5,-1,48,0.11606315029580566
levy,1,3,fd,5,-1,49,0.11743448033830112
levy,1,3,fd,5,-1,50,0.11720295213938181
levy,1,3,fd,5,-1,51,0.11632297457863851
levy,1,3,fd,5,-1,52,0.1159732062448574
levy,1,3,fd,5,-1,53,0.11612763151382037
levy,1,3,fd,5,-1,54,0.11483140083523818
levy,1,3,fd,5,-1,55,0.11412142374026242
levy,1,3,fd,5,-1,56,0.11513345623787884
levy,1,3,fd,5,-1,57,0.11322079142130761
levy,1,3,fd,5,-1,58,0.1130708841005727
levy,1,3,fd,5,-1,59,0.11465530657478798
levy,1,3,fd,5,-1,60,0.11432523980776024
levy,1,3,fd,5,-1,61,0.11440078681166858
levy,1,3,fd,5,-1,62,0.11157535146092805
levy,1,3,fd,5,-1,63,0.1102770052351597
levy,1,3,fd,5,-1,64,0.11168806425209916
levy,1,3,fd,5,-1,65,0.11207218091619976
levy,1,3,fd,5,-1,66,0.11194151002072295
levy,1,3,fd,5,-1,67,0.11127241130765492
levy,1,3,fd,5,-1,68,0.10987124832187295
levy,1,3,fd,5,-1,69,0.10969452500343847
levy,1,3,fd,5,-1,70,0.10989843953466055
levy,1,3,fd,5,-1,71,0.11059469829930868
levy,1,3,fd,5,-1,72,0.10985204305782237
levy,1,3,fd,5,-1,73,0.10962528793062488
levy,1,3,fd,5,-1,74,0.10989761810246351
levy,1,3,fd,5,-1,75,0.11015195317495553
levy,1,3,fd,5,-1,76,0.10952239746510663
levy,1,3,fd,5,-1,77,0.10970579326603687
levy,1,3,fd,5,-1,78,0.10860479210595493
levy,1,3,fd,5,-1,79,0.10739374848521316
levy,1,3,fd,6,-1,0,0.20380067832051646
levy,1,3,fd,6,-1,1,0.18932058127153087
levy,1,3,fd,6,-1,2,0.1906285776824642
levy,1,3,fd,6,-1,3,0.17830391393704387
levy,1,3,fd,6,-1,4,0.1713982682976265
levy,1,3,fd,6,-1,5,0.1772497053000297
levy,1,3,fd,6,-1,6,0.15718700199482244
levy,1,3,fd,6,-1,7,0.19351930555791658
levy,1,3,fd,6,-1,8,0.13439635272909395
levy,1,3,fd,6,-1,9,0.13256617565615567
levy,1,3,fd,6,-1,10,0.14121856164785535
levy,1,3,fd,6,-1,11,0.14089930602773304
levy,1,3,fd,6,-1,12,0.14110400818282448
levy,1,3,fd,6,-1,13,0.14049013912252598
levy,1,3,fd,6,-1,14,0.13952314385707884
levy,1,3,fd,6,-1,15,0.14180745082533647
levy,1,3,fd,6,-1,16,0.13262696845052657
levy,1,3,fd,6,-1,17,0.13177444004865574
levy,1,3,fd,6,-1,18,0.12802374061172286
levy,1,3,fd,6,-1,19,0.12744295858589327
levy,1,3,fd,6,-1,20,0.12465322041882818
levy,1,3,fd,6,-1,21,0.12435875621278941
levy,1,3,fd,6,-1,22,0.12481831175343741
levy,1,3,fd,6,-1,23,0.12416437889140763
levy,1,3,fd,6,-1,24,0.12560081096626657
levy,1,3,fd,6,-1,25,0.1247371798869791
levy,1,3,fd,6,-1,26,0.13962389173768122
levy,1,3,fd,6,-1,27,0.12427254368010798
levy,1,3,fd,6,-1,28,0.12524441716126097
levy,1,3,fd,6,-1,29,0.1258911572517415
levy,1,3,fd,6,-1,30,0.12553498102040667
levy,1,3,fd,6,-1,31,0.1237803218425354
levy,1,3,fd,6,-1,32,0.12686777526563014
levy,1,3,fd,6,-1,33,0.12581078168562998
levy,1,3,fd,6,-1,34,0.1200952541810829
levy,1,3,fd,6,-1,35,0.11938100433333276
levy,1,3,fd,6,-1,36,0.11982571378805656
levy,1,3,fd,6,-1,37,0.11921981049219138
levy,1,3,fd,6,-1,38,0.11937755154618089
levy,1,3,fd,6,-1,39,0.12012577684233305
levy,1,3,fd,6,-1,40,0.11957557668632633
levy,1,3,fd,6,-1,41,0.11958950682276433
levy,1,3,fd,6,-1,42,0.11991364636544288
levy,1,3,fd,6,-1,43,0.1200485837013366
levy,1,3,fd,6,-1,44,0.120282671570411
levy,1,3,fd,6,-1,45,0.14042277817138005
levy,1,3,fd,6,-1,46,0.11873148757479923
levy,1,3,fd,6,-1,47,0.11831120814785862
levy,1,3,fd,6,-1,48,0.13567387313227894
levy,1,3,fd,6,-1,49,0.12061581880573129
levy,1,3,fd,6,-1,50,0.11930651966352723
levy,1,3,fd,6,-1,51,0.11690364603037942
levy,1,3,fd,6,-1,52,0.11875013770451628
levy,1,3,fd,6,-1,53,0.11847152784219286
levy,1,3,fd,6,-1,54,0.11757040403994215
levy,1,3,fd,6,-1,55,0.11913390056525139
levy,1,3,fd,6,-1,56,0.11938784342282958
