function,x_dim,c_dim,method,repeat,client,t,regret
levy,2,2,fd,6,-1,53,0.060695628973750186
levy,2,2,fd,6,-1,54,0.06063860535825738
levy,2,2,fd,6,-1,55,0.059853562540071605
levy,2,2,fd,6,-1,56,0.06046453308804602
levy,2,2,fd,6,-1,57,0.05868129071261144
levy,2,2,fd,6,-1,58,0.06112841053338082
levy,2,2,fd,6,-1,59,0.062160655160254215
levy,2,2,fd,6,-1,60,0.07763523921592595
levy,2,2,fd,6,-1,61,0.06221716933913071
levy,2,2,fd,6,-1,62,0.06968039355220709
levy,2,2,fd,6,-1,63,0.06118631171127499
levy,2,2,fd,6,-1,64,0.060325927164468975
levy,2,2,fd,6,-1,65,0.06035728213697852
levy,2,2,fd,6,-1,66,0.0650014683309972
levy,2,2,fd,6,-1,67,0.06481990231152462
levy,2,2,fd,6,-1,68,0.06305733162653566
levy,2,2,fd,6,-1,69,0.06129870184182697
levy,2,2,fd,6,-1,70,0.06440848617087737
levy,2,2,fd,6,-1,71,0.06321347513274936
levy,2,2,fd,6,-1,72,0.0639537310441912
levy,2,2,fd,6,-1,73,0.062248625313385104
levy,2,2,fd,6,-1,74,0.06028591764789066
levy,2,2,fd,6,-1,75,0.05932595293861794
levy,2,2,fd,6,-1,76,0.0597434401773433
levy,2,2,fd,6,-1,77,0.06004204538500655
levy,2,2,fd,6,-1,78,0.059859080991414286
levy,2,2,fd,6,-1,79,0.061079979700496785
levy,2,2,fd,7,-1,0,0.16854965978020306
levy,2,2,fd,7,-1,1,0.14955177719742482
levy,2,2,fd,7,-1,2,0.11717202762463223
levy,2,2,fd,7,-1,3,0.10739739336758156
levy,2,2,fd,7,-1,4,0.10147748810700447
levy,2,2,fd,7,-1,5,0.10179082017830204
levy,2,2,fd,7,-1,6,0.13171705742835765
levy,2,2,fd,7,-1,7,0.09538690150176471
levy,2,2,fd,7,-1,8,0.08668950375919676
levy,2,2,fd,7,-1,9,0.08717443634447518
levy,2,2,fd,7,-1,10,0.08593840768089457
levy,2,2,fd,7,-1,11,0.08773865155865414
levy,2,2,fd,7,-1,12,0.0830868196928707
levy,2,2,fd,7,-1,13,0.08330542273917296
levy,2,2,fd,7,-1,14,0.08183406672827692
levy,2,2,fd,7,-1,15,0.0787243817977691
levy,2,2,fd,7,-1,16,0.07868805384441341
levy,2,2,fd,7,-1,17,0.07619687497074394
levy,2,2,fd,7,-1,18,0.07868611534380482
levy,2,2,fd,7,-1,19,0.07912598175976739
levy,2,2,fd,7,-1,20,0.07984764823517837
levy,2,2,fd,7,-1,21,0.07986935223521872
levy,2,2,fd,7,-1,22,0.07792146602229426
levy,2,2,fd,7,-1,23,0.07915880984616097
levy,2,2,fd,7,-1,24,0.0713947160166882
levy,2,2,fd,7,-1,25,0.07693943017965467
levy,2,2,fd,7,-1,26,0.12484588406755122
levy,2,2,fd,7,-1,27,0.06970470077106648
levy,2,2,fd,7,-1,28,0.06988622235893248
levy,2,2,fd,7,-1,29,0.07900736830326188
levy,2,2,fd,7,-1,30,0.07318361105440081
levy,2,2,fd,7,-1,31,0.0630823440253778
levy,2,2,fd,7,-1,32,0.06397835333047387
levy,2,2,fd,7,-1,33,0.06588062507889617
levy,2,2,fd,7,-1,34,0.07098142313689233
levy,2,2,fd,7,-1,35,0.06812476353290947
levy,2,2,fd,7,-1,36,0.07623577209395552
levy,2,2,fd,7,-1,37,0.0644632735481917
levy,2,2,fd,7,-1,38,0.06480929392191097
levy,2,2,fd,7,-1,39,0.07128774012932947
levy,2,2,fd,7,-1,40,0.06069348556861914
levy,2,2,fd,7,-1,41,0.0646912279971621
levy,2,2,fd,7,-1,42,0.06333943469121864
levy,2,2,fd,7,-1,43,0.07214474420957322
levy,2,2,fd,7,-1,44,0.06501641742900735
levy,2,2,fd,7,-1,45,0.060183688002767154
levy,2,2,fd,7,-1,46,0.05920582308176629
levy,2,2,fd,7,-1,47,0.05896918484937091
levy,2,2,fd,7,-1,48,0.059677270140047756
levy,2,2,fd,7,-1,49,0.06076112100915911
levy,2,2,fd,7,-1,50,0.060387482727489686
levy,2,2,fd,7,-1,51,0.060515034876585765
levy,2,2,fd,7,-1,52,0.08594196862222996
levy,2,2,fd,7,-1,53,0.06090297280664826
levy,2,2,fd,7,-1,54,0.05994667210171586
levy,2,2,fd,7,-1,55,0.058685040297417355
levy,2,2,fd,7,-1,56,0.057252834715696165
levy,2,2,fd,7,-1,57,0.053734523827285365
levy,2,2,fd,7,-1,58,0.05747027956285171
levy,2,2,fd,7,-1,59,0.06454394577177079
levy,2,2,fd,7,-1,60,0.06480836589680863
levy,2,2,fd,7,-1,61,0.06595206194111639
levy,2,2,fd,7,-1,62,0.0656812038900458
levy,2,2,fd,7,-1,63,0.06640558970192806
levy,2,2,fd,7,-1,64,0.0656925009695614
levy,2,2,fd,7,-1,65,0.06693016306725598
levy,2,2,fd,7,-1,66,0.06578619295169805
levy,2,2,fd,7,-1,67,0.06593874795676542
levy,2,2,fd,7,-1,68,0.06636481332024997
levy,2,2,fd,7,-1,69,0.06612298956818938
levy,2,2,fd,7,-1,70,0.06437112476278245
levy,2,2,fd,7,-1,71,0.06480829711179571
levy,2,2,fd,7,-1,72,0.06450974702375437
levy,2,2,fd,7,-1,73,0.06823574460132639
levy,2,2,fd,7,-1,74,0.0695921232948744
levy,2,2,fd,7,-1,75,0.06978529107864237
levy,2,2,fd,7,-1,76,0.06903075040568595
levy,2,2,fd,7,-1,77,0.06800888933838949
levy,2,2,fd,7,-1,78,0.06841726145592844
levy,2,2,fd,7,-1,79,0.06860424637551518
levy,2,2,fd,8,-1,0,0.146164442557137
levy,2,2,fd,8,-1,1,0.12618171224035593
levy,2,2,fd,8,-1,2,0.08496604720740865
levy,2,2,fd,8,-1,3,0.09008779751974788
levy,2,2,fd,8,-1,4,0.09747834129849468
levy,2,2,fd,8,-1,5,0.10022962777972519
levy,2,2,fd,8,-1,6,0.11555754977497225
levy,2,2,fd,8,-1,7,0.09423979330475421
levy,2,2,fd,8,-1,8,0.11559679473087953
levy,2,2,fd,8,-1,9,0.13729435069845272
levy,2,2,fd,8,-1,10,0.08513179125839691
levy,2,2,fd,8,-1,11,0.08811199043876677
levy,2,2,fd,8,-1,12,0.08702327644157216
levy,2,2,fd,8,-1,13,0.09037543564121414
levy,2,2,fd,8,-1,14,0.08996656761575264
levy,2,2,fd,8,-1,15,0.08716936186483258
levy,2,2,fd,8,-1,16,0.08669421927872649
levy,2,2,fd,8,-1,17,0.11354566955732362
levy,2,2,fd,8,-1,18,0.08577548677099814
levy,2,2,fd,8,-1,19,0.08324088797242894
levy,2,2,fd,8,-1,20,0.08089722467064643
levy,2,2,fd,8,-1,21,0.08055001240626004
levy,2,2,fd,8,-1,22,0.08352830226971442
levy,2,2,fd,8,-1,23,0.07522282665634028
levy,2,2,fd,8,-1,24,0.06992510982181532
levy,2,2,fd,8,-1,25,0.06745327951242316
levy,2,2,fd,8,-1,26,0.06864716256362202
levy,2,2,fd,8,-1,27,0.06693203591839432
levy,2,2,fd,8,-1,28,0.06953020093652588
levy,2,2,fd,8,-1,29,0.07012093314859627
levy,2,2,fd,8,-1,30,0.07204064110737142
levy,2,2,fd,8,-1,31,0.09928256572137967
levy,2,2,fd,8,-1,32,0.07326602164708296
levy,2,2,fd,8,-1,33,0.07120708089234742
levy,2,2,fd,8,-1,34,0.06809576199081217
levy,2,2,fd,8,-1,35,0.06789295506039147
levy,2,2,fd,8,-1,36,0.06852836040235655
levy,2,2,fd,8,-1,37,0.0788797419229416
levy,2,2,fd,8,-1,38,0.06217372911905232
levy,2,2,fd,8,-1,39,0.061660253312396385
levy,2,2,fd,8,-1,40,0.06626550151119412
levy,2,2,fd,8,-1,41,0.08920405380767098
levy,2,2,fd,8,-1,42,0.06895029988174556
levy,2,2,fd,8,-1,43,0.07075082766677443
levy,2,2,fd,8,-1,44,0.0643664320292893
levy,2,2,fd,8,-1,45,0.06468166407249418
levy,2,2,fd,8,-1,46,0.06314504463168702
levy,2,2,fd,8,-1,47,0.0826037940935377
levy,2,2,fd,8,-1,48,0.06229518650025816
levy,2,2,fd,8,-1,49,0.062237563684096366
levy,2,2,fd,8,-1,50,0.05817873416259652
levy,2,2,fd,8,-1,51,0.06943913950313463
levy,2,2,fd,8,-1,52,0.059177649304828925
levy,2,2,fd,8,-1,53,0.05812256852480608
levy,2,2,fd,8,-1,54,0.058734208548590676
levy,2,2,fd,8,-1,55,0.05765632898119201
levy,2,2,fd,8,-1,56,0.05964467980550225
levy,2,2,fd,8,-1,57,0.05800712121479491
levy,2,2,fd,8,-1,58,0.07118375698193599
levy,2,2,fd,8,-1,59,0.056608194970091646
levy,2,2,fd,8,-1,60,0.05712163219162019
levy,2,2,fd,8,-1,61,0.05540693051552739
levy,2,2,fd,8,-1,62,0.051769492747259005
levy,2,2,fd,8,-1,63,0.04999218179320519
levy,2,2,fd,8,-1,64,0.04875107351415872
levy,2,2,fd,8,-1,65,0.04928717382822651
levy,2,2,fd,8,-1,66,0.050594715803028815
levy,2,2,fd,8,-1,67,0.05058594145373291
levy,2,2,fd,8,-1,68,0.05011378316466948
levy,2,2,fd,8,-1,69,0.04999221801908417
levy,2,2,fd,8,-1,70,0.05091804067715516
levy,2,2,fd,8,-1,71,0.052432697417784876
levy,2,2,fd,8,-1,72,0.05346025292258766
levy,2,2,fd,8,-1,73,0.053938083758112015
levy,2,2,fd,8,-1,74,0.05189251111376671
levy,2,2,fd,8,-1,75,0.05436226444739596
levy,2,2,fd,8,-1,76,0.05716108575075074
levy,2,2,fd,8,-1,77,0.05461859899534876
levy,2,2,fd,8,-1,78,0.05880954665672471
levy,2,2,fd,8,-1,79,0.05233730006632022
levy,2,2,fd,9,-1,0,0.16854965978020306
levy,2,2,fd,9,-1,1,0.14272562977319084
levy,2,2,fd,9,-1,2,0.13305138850217255
levy,2,2,fd,9,-1,3,0.12407989332377405
levy,2,2,fd,9,-1,4,0.11968478224215814
levy,2,2,fd,9,-1,5,0.11179557954389321
levy,2,2,fd,9,-1,6,0.15091459786318281
levy,2,2,fd,9,-1,7,0.1636202106861127
levy,2,2,fd,9,-1,8,0.11797082683466056
levy,2,2,fd,9,-1,9,0.10759435486239016
levy,2,2,fd,9,-1,10,0.10489892610723112
levy,2,2,fd,9,-1,11,0.1405461528957955
levy,2,2,fd,9,-1,12,0.10220204133901253
levy,2,2,fd,9,-1,13,0.12725027969219196
levy,2,2,fd,9,-1,14,0.10131308513157429
levy,2,2,fd,9,-1,15,0.09542155166574279
levy,2,2,fd,9,-1,16,0.09131369740980094
levy,2,2,fd,9,-1,17,0.08978090195353644
levy,2,2,fd,9,-1,18,0.08627947186922039
levy,2,2,fd,9,-1,19,0.10264221289781272
levy,2,2,fd,9,-1,20,0.08261348711599946
levy,2,2,fd,9,-1,21,0.0829335947019282
levy,2,2,fd,9,-1,22,0.0813111019855988
levy,2,2,fd,9,-1,23,0.1061896432839843
levy,2,2,fd,9,-1,24,0.07963252650449731
levy,2,2,fd,9,-1,25,0.07728409996995134
levy,2,2,fd,9,-1,26,0.0912420806072084
levy,2,2,fd,9,-1,27,0.07566062891850459
levy,2,2,fd,9,-1,28,0.07922572834990134
levy,2,2,fd,9,-1,29,0.07665294571577398
levy,2,2,fd,9,-1,30,0.07597723007197614
levy,2,2,fd,9,-1,31,0.0737428829088047
levy,2,2,fd,9,-1,32,0.0709670730257983
levy,2,2,fd,9,-1,33,0.0744171465093773
levy,2,2,fd,9,-1,34,0.07116654681495269
levy,2,2,fd,9,-1,35,0.07161497539999441
levy,2,2,fd,9,-1,36,0.07265416815294652
levy,2,2,fd,9,-1,37,0.07216731981726356
levy,2,2,fd,9,-1,38,0.074169671698241
levy,2,2,fd,9,-1,39,0.09772669578438818
levy,2,2,fd,9,-1,40,0.08556536762271164
levy,2,2,fd,9,-1,41,0.07708011759421682
levy,2,2,fd,9,-1,42,0.07664352606249368
levy,2,2,fd,9,-1,43,0.0755953063644816
levy,2,2,fd,9,-1,44,0.07652105911840466
levy,2,2,fd,9,-1,45,0.07619690283592676
levy,2,2,fd,9,-1,46,0.10904765530362098
levy,2,2,fd,9,-1,47,0.07131230889919252
levy,2,2,fd,9,-1,48,0.07186356306255524
levy,2,2,fd,9,-1,49,0.07251735331170953
levy,2,2,fd,9,-1,50,0.07087053917672895
levy,2,2,fd,9,-1,51,0.07172153743213107
levy,2,2,fd,9,-1,52,0.07182233808960525
levy,2,2,fd,9,-1,53,0.07160023464194017
levy,2,2,fd,9,-1,54,0.07001035854198678
levy,2,2,fd,9,-1,55,0.07107009152279599
levy,2,2,fd,9,-1,56,0.0709359117353951
levy,2,2,fd,9,-1,57,0.06920606279104721
levy,2,2,fd,9,-1,58,0.06651032110606794
levy,2,2,fd,9,-1,59,0.06483839089849656
levy,2,2,fd,9,-1,60,0.0658319897995475
levy,2,2,fd,9,-1,61,0.06515097755706799
levy,2,2,fd,9,-1,62,0.0662058255804716
levy,2,2,fd,9,-1,63,0.06750026768325246
levy,2,2,fd,9,-1,64,0.06774206967756756
levy,2,2,fd,9,-1,65,0.06843462360242777
levy,2,2,fd,9,-1,66,0.0686597793182416
levy,2,2,fd,9,-1,67,0.06602423864302619
levy,2,2,fd,9,-1,68,0.06437831375092087
levy,2,2,fd,9,-1,69,0.06586191540269289
levy,2,2,fd,9,-1,70,0.06534279513912819
levy,2,2,fd,9,-1,71,0.05538817485664228
levy,2,2,fd,9,-1,72,0.07786898717994778
levy,2,2,fd,9,-1,73,0.06443414259898596
levy,2,2,fd,9,-1,74,0.07023320816580769
levy,2,2,fd,9,-1,75,0.06288488691202986
levy,2,2,fd,9,-1,76,0.06075945719054443
levy,2,2,fd,9,-1,77,0.057898210290382834
levy,2,2,fd,9,-1,78,0.05547745016913063
levy,2,2,fd,9,-1,79,0.05535835140038625
levy,2,2,fts,0,-1,0,0.19468874133546385
levy,2,2,fts,0,-1,1,0.17645582164466905
levy,2,2,fts,0,-1,2,0.16479358183915577
levy,2,2,fts,0,-1,3,0.15233918757266507
levy,2,2,fts,0,-1,4,0.14845654937314462
levy,2,2,fts,0,-1,5,0.14468278672766502
levy,2,2,fts,0,-1,6,0.14599021491276332
levy,2,2,fts,0,-1,7,0.13901533192935867
levy,2,2,fts,0,-1,8,0.13360891739877373
levy,2,2,fts,0,-1,9,0.12733622164900663
levy,2,2,fts,0,-1,10,0.1221928418203204
levy,2,2,fts,0,-1,11,0.11682115264903571
levy,2,2,fts,0,-1,12,0.11381589835197015
levy,2,2,fts,0,-1,13,0.11356526811272316
levy,2,2,fts,0,-1,14,0.11355640549655154
levy,2,2,fts,0,-1,15,0.14500316394736298
levy,2,2,fts,0,-1,16,0.11953855791046768
levy,2,2,fts,0,-1,17,0.11897074773585563
levy,2,2,fts,0,-1,18,0.11382743506185868
levy,2,2,fts,0,-1,19,0.14474419871446936
levy,2,2,fts,0,-1,20,0.11132803097334117
levy,2,2,fts,0,-1,21,0.11907075556576185
levy,2,2,fts,0,-1,22,0.13818084717854953
levy,2,2,fts,0,-1,23,0.10981365089034154
levy,2,2,fts,0,-1,24,0.10733066154120445
levy,2,2,fts,0,-1,25,0.10960362850577562
levy,2,2,fts,0,-1,26,0.11115341788928991
levy,2,2,fts,0,-1,27,0.1141218309285239
levy,2,2,fts,0,-1,28,0.1132624655906959
levy,2,2,fts,0,-1,29,0.11489154911298406
levy,2,2,fts,0,-1,30,0.11212567867287647
levy,2,2,fts,0,-1,31,0.1086829136034551
levy,2,2,fts,0,-1,32,0.10555758762340098
levy,2,2,fts,0,-1,33,0.10530627306735406
levy,2,2,fts,0,-1,34,0.10471730638629287
levy,2,2,fts,0,-1,35,0.1035304848681841
levy,2,2,fts,0,-1,36,0.10131949664895246
levy,2,2,fts,0,-1,37,0.09929543230539756
levy,2,2,fts,0,-1,38,0.10120904987048746
levy,2,2,fts,0,-1,39,0.11983025316707899
levy,2,2,fts,0,-1,40,0.10012571215106653
levy,2,2,fts,0,-1,41,0.10111705928888604
levy,2,2,fts,0,-1,42,0.10143087555553716
levy,2,2,fts,0,-1,43,0.10305265228707193
levy,2,2,fts,0,-1,44,0.10543765618404201
levy,2,2,fts,0,-1,45,0.1056822624072878
levy,2,2,fts,0,-1,46,0.11641779506901356
levy,2,2,fts,0,-1,47,0.10592443123080535
levy,2,2,fts,0,-1,48,0.10376183525154317
levy,2,2,fts,0,-1,49,0.10300908391716372
levy,2,2,fts,0,-1,50,0.10337037013600502
levy,2,2,fts,0,-1,51,0.10355231532527308
levy,2,2,fts,0,-1,52,0.10325824877198336
levy,2,2,fts,0,-1,53,0.10211007320008358
levy,2,2,fts,0,-1,54,0.09635308565175582
levy,2,2,fts,0,-1,55,0.09336816044626002
levy,2,2,fts,0,-1,56,0.09336842493357643
levy,2,2,fts,0,-1,57,0.09356436744364582
levy,2,2,fts,0,-1,58,0.0916661438516362
levy,2,2,fts,0,-1,59,0.09141891183497017
levy,2,2,fts,0,-1,60,0.09206797031976667
levy,2,2,fts,0,-1,61,0.09062321485145873
levy,2,2,fts,0,-1,62,0.08825249018977407
levy,2,2,fts,0,-1,63,0.08836093990496321
levy,2,2,fts,0,-1,64,0.08466429270182878
levy,2,2,fts,0,-1,65,0.08653345874524133
levy,2,2,fts,0,-1,66,0.08814311525723863
levy,2,2,fts,0,-1,67,0.08834000627095595
levy,2,2,fts,0,-1,68,0.09706204769682987
levy,2,2,fts,0,-1,69,0.0878543645159117
levy,2,2,fts,0,-1,70,0.08891687699530366
levy,2,2,fts,0,-1,71,0.08771538533251025
levy,2,2,fts,0,-1,72,0.08731406673110692
levy,2,2,fts,0,-1,73,0.08769525139517173
levy,2,2,fts,0,-1,74,0.08802265506859812
levy,2,2,fts,0,-1,75,0.08628093044705903
levy,2,2,fts,0,-1,76,0.08375374557532851
levy,2,2,fts,0,-1,77,0.08131825314542124
levy,2,2,fts,0,-1,78,0.08042898323855315
levy,2,2,fts,0,-1,79,0.08264093874070826
levy,2,2,fts,1,-1,0,0.16235644369900554
levy,2,2,fts,1,-1,1,0.15926431423299492
levy,2,2,fts,1,-1,2,0.14846989817108244
levy,2,2,fts,1,-1,3,0.14106581418369016
levy,2,2,fts,1,-1,4,0.13065370315308927
levy,2,2,fts,1,-1,5,0.1317129269828202
levy,2,2,fts,1,-1,6,0.12884359358852346
levy,2,2,fts,1,-1,7,0.13472085777767484
levy,2,2,fts,1,-1,8,0.13316734624841262
levy,2,2,fts,1,-1,9,0.13129345786486193
levy,2,2,fts,1,-1,10,0.1500157047904464
levy,2,2,fts,1,-1,11,0.11844553985918302
levy,2,2,fts,1,-1,12,0.11241949801996397
levy,2,2,fts,1,-1,13,0.11332633144891201
levy,2,2,fts,1,-1,14,0.11294339858805973
levy,2,2,fts,1,-1,15,0.11383599459382772
levy,2,2,fts,1,-1,16,0.1445485199284474
levy,2,2,fts,1,-1,17,0.11802068602775792
levy,2,2,fts,1,-1,18,0.105984199777019
levy,2,2,fts,1,-1,19,0.10357572420257831
levy,2,2,fts,1,-1,20,0.10609936032144665
levy,2,2,fts,1,-1,21,0.10387047523817183
levy,2,2,fts,1,-1,22,0.10074887857471666
levy,2,2,fts,1,-1,23,0.09871688302009508
levy,2,2,fts,1,-1,24,0.10376994092971924
levy,2,2,fts,1,-1,25,0.10256062077108365
levy,2,2,fts,1,-1,26,0.09921982107863352
levy,2,2,fts,1,-1,27,0.09860281008206732
levy,2,2,fts,1,-1,28,0.10666298686293155
levy,2,2,fts,1,-1,29,0.10389561034303665
levy,2,2,fts,1,-1,30,0.10339221342429004
levy,2,2,fts,1,-1,31,0.10169314443988876
levy,2,2,fts,1,-1,32,0.10132693916101901
levy,2,2,fts,1,-1,33,0.09839334753926954
levy,2,2,fts,1,-1,34,0.09425941878581345
levy,2,2,fts,1,-1,35,0.0935936799211963
levy,2,2,fts,1,-1,36,0.09114755955305219
levy,2,2,fts,1,-1,37,0.09048721449202424
levy,2,2,fts,1,-1,38,0.0915294414735442
levy,2,2,fts,1,-1,39,0.08868667124996744
levy,2,2,fts,1,-1,40,0.08426099524982521
levy,2,2,fts,1,-1,41,0.08588359170871672
levy,2,2,fts,1,-1,42,0.11070770653091916
levy,2,2,fts,1,-1,43,0.13092762405880595
levy,2,2,fts,1,-1,44,0.08140788986272132
levy,2,2,fts,1,-1,45,0.07832024847273399
levy,2,2,fts,1,-1,46,0.07897691050647086
levy,2,2,fts,1,-1,47,0.07772521800303737
levy,2,2,fts,1,-1,48,0.07608654921484614
levy,2,2,fts,1,-1,49,0.07709422487059192
levy,2,2,fts,1,-1,50,0.07821706389710592
levy,2,2,fts,1,-1,51,0.07948922208526006
levy,2,2,fts,1,-1,52,0.09646789104457473
levy,2,2,fts,1,-1,53,0.08108043921274141
levy,2,2,fts,1,-1,54,0.07952403618431814
levy,2,2,fts,1,-1,55,0.07674710464727637
levy,2,2,fts,1,-1,56,0.0745310076091909
levy,2,2,fts,1,-1,57,0.07578513802232047
levy,2,2,fts,1,-1,58,0.07480950764492922
levy,2,2,fts,1,-1,59,0.07498868885142795
levy,2,2,fts,1,-1,60,0.07362385434543486
levy,2,2,fts,1,-1,61,0.07507631862362787
levy,2,2,fts,1,-1,62,0.07258544781246692
levy,2,2,fts,1,-1,63,0.07502220932677608
levy,2,2,fts,1,-1,64,0.07064034152882032
levy,2,2,fts,1,-1,65,0.06923735807107916
levy,2,2,fts,1,-1,66,0.07199913744364023
levy,2,2,fts,1,-1,67,0.07434191457914739
levy,2,2,fts,1,-1,68,0.07285216307752469
levy,2,2,fts,1,-1,69,0.07123578365119913
levy,2,2,fts,1,-1,70,0.07090407538653241
levy,2,2,fts,1,-1,71,0.07187732651989097
levy,2,2,fts,1,-1,72,0.07000360809871141
levy,2,2,fts,1,-1,73,0.06678357121599078
levy,2,2,fts,1,-1,74,0.06754838011549126
levy,2,2,fts,1,-1,75,0.06475944816562351
levy,2,2,fts,1,-1,76,0.06481888832269649
levy,2,2,fts,1,-1,77,0.06445642962558648
levy,2,2,fts,1,-1,78,0.0642302179595079
levy,2,2,fts,1,-1,79,0.06482537805893206
levy,2,2,fts,2,-1,0,0.16854965978020306
levy,2,2,fts,2,-1,1,0.16185397324843662
levy,2,2,fts,2,-1,2,0.1636453197351506
levy,2,2,fts,2,-1,3,0.13994988119358664
levy,2,2,fts,2,-1,4,0.13792243347090455
levy,2,2,fts,2,-1,5,0.11666713142992367
levy,2,2,fts,2,-1,6,0.12350322970179976
levy,2,2,fts,2,-1,7,0.12197249886472476
levy,2,2,fts,2,-1,8,0.15122642681781046
levy,2,2,fts,2,-1,9,0.11705100592924446
levy,2,2,fts,2,-1,10,0.10864387147471931
levy,2,2,fts,2,-1,11,0.1070427818907988
levy,2,2,fts,2,-1,12,0.10779571928511306
levy,2,2,fts,2,-1,13,0.10673034944501997
levy,2,2,fts,2,-1,14,0.10807887076775674
levy,2,2,fts,2,-1,15,0.11174554550871002
levy,2,2,fts,2,-1,16,0.11115855421021036
levy,2,2,fts,2,-1,17,0.10621331693256364
levy,2,2,fts,2,-1,18,0.1089522755311781
levy,2,2,fts,2,-1,19,0.10472380236534039
levy,2,2,fts,2,-1,20,0.10438631316545582
levy,2,2,fts,2,-1,21,0.10575371036303424
levy,2,2,fts,2,-1,22,0.10419161913309904
levy,2,2,fts,2,-1,23,0.09823144349202666
levy,2,2,fts,2,-1,24,0.10451362964381393
levy,2,2,fts,2,-1,25,0.10436876741412172
levy,2,2,fts,2,-1,26,0.101583245178901
levy,2,2,fts,2,-1,27,0.10266759288803916
levy,2,2,fts,2,-1,28,0.10103601856508566
levy,2,2,fts,2,-1,29,0.09812528936036069
levy,2,2,fts,2,-1,30,0.09647723595000285
levy,2,2,fts,2,-1,31,0.09508972932792802
levy,2,2,fts,2,-1,32,0.09387975438125433
levy,2,2,fts,2,-1,33,0.0968081457603375
levy,2,2,fts,2,-1,34,0.1014997608621462
levy,2,2,fts,2,-1,35,0.09685936960065561
levy,2,2,fts,2,-1,36,0.09656729286178352
levy,2,2,fts,2,-1,37,0.09471325704265145
levy,2,2,fts,2,-1,38,0.09587393321325353
levy,2,2,fts,2,-1,39,0.094009688888967
levy,2,2,fts,2,-1,40,0.09310344191570319
levy,2,2,fts,2,-1,41,0.08768356178684898
levy,2,2,fts,2,-1,42,0.08578734708939892
levy,2,2,fts,2,-1,43,0.08461885988816638
levy,2,2,fts,2,-1,44,0.08668736058309465
levy,2,2,fts,2,-1,45,0.08697605112968196
levy,2,2,fts,2,-1,46,0.09190097774277226
levy,2,2,fts,2,-1,47,0.08948951138524838
levy,2,2,fts,2,-1,48,0.08993142249488616
levy,2,2,fts,2,-1,49,0.08809177992062427
levy,2,2,fts,2,-1,50,0.0886258605046152
levy,2,2,fts,2,-1,51,0.08834690406798773
levy,2,2,fts,2,-1,52,0.08898555115531068
levy,2,2,fts,2,-1,53,0.08924525687313038
levy,2,2,fts,2,-1,54,0.08962723821956473
levy,2,2,fts,2,-1,55,0.08972555032535574
levy,2,2,fts,2,-1,56,0.08913652868565863
levy,2,2,fts,2,-1,57,0.08644293834547893
levy,2,2,fts,2,-1,58,0.08669923924333
levy,2,2,fts,2,-1,59,0.08598374860854734
levy,2,2,fts,2,-1,60,0.08721551504430111
levy,2,2,fts,2,-1,61,0.08657581373695201
levy,2,2,fts,2,-1,62,0.08421320588561124
levy,2,2,fts,2,-1,63,0.08434126762400955
levy,2,2,fts,2,-1,64,0.08384568389705616
levy,2,2,fts,2,-1,65,0.0838750081466534
levy,2,2,fts,2,-1,66,0.08293546105843334
levy,2,2,fts,2,-1,67,0.08285701736239308
levy,2,2,fts,2,-1,68,0.08183537768969984
levy,2,2,fts,2,-1,69,0.0818275804771463
levy,2,2,fts,2,-1,70,0.08098738673643911
levy,2,2,fts,2,-1,71,0.08043110195329045
levy,2,2,fts,2,-1,72,0.08012011933679083
levy,2,2,fts,2,-1,73,0.08032360235318065
levy,2,2,fts,2,-1,74,0.08013224588263887
levy,2,2,fts,2,-1,75,0.08135820208423153
levy,2,2,fts,2,-1,76,0.08005125278957104
levy,2,2,fts,2,-1,77,0.07782274189351236
levy,2,2,fts,2,-1,78,0.07825821148899793
levy,2,2,fts,2,-1,79,0.07912847374688405
levy,2,2,fts,3,-1,0,0.146164442557137
levy,2,2,fts,3,-1,1,0.1260702329578741
levy,2,2,fts,3,-1,2,0.1228398755136026
levy,2,2,fts,3,-1,3,0.12485572771622952
levy,2,2,fts,3,-1,4,0.12121572559713736
levy,2,2,fts,3,-1,5,0.12799681287456538
levy,2,2,fts,3,-1,6,0.11337885638627682
levy,2,2,fts,3,-1,7,0.1573164499458404
levy,2,2,fts,3,-1,8,0.11598279570297056
levy,2,2,fts,3,-1,9,0.10956765114366519
levy,2,2,fts,3,-1,10,0.11902659481732376
levy,2,2,fts,3,-1,11,0.0956718634889487
levy,2,2,fts,3,-1,12,0.09186300699229707
levy,2,2,fts,3,-1,13,0.0870311503190192
levy,2,2,fts,3,-1,14,0.08604242157431491
levy,2,2,fts,3,-1,15,0.0877168092505467
levy,2,2,fts,3,-1,16,0.08313876394708804
levy,2,2,fts,3,-1,17,0.08275908416256407
levy,2,2,fts,3,-1,18,0.07865482305085465
levy,2,2,fts,3,-1,19,0.07691100398738174
levy,2,2,fts,3,-1,20,0.07932144322815067
levy,2,2,fts,3,-1,21,0.07415292218575638
levy,2,2,fts,3,-1,22,0.07372460482073342
levy,2,2,fts,3,-1,23,0.0717427768616778
levy,2,2,fts,3,-1,24,0.0757201285212906
levy,2,2,fts,3,-1,25,0.0720177420899901
levy,2,2,fts,3,-1,26,0.06948840129510289
levy,2,2,fts,3,-1,27,0.07186133777076606
levy,2,2,fts,3,-1,28,0.07328988818463116
levy,2,2,fts,3,-1,29,0.07562136756652107
