function,x_dim,c_dim,method,repeat,client,t,regret
levy,2,1,fd,1,-1,58,0.04638455625422325
levy,2,1,fd,1,-1,59,0.030488856940251045
levy,2,1,fd,2,-1,0,0.22316026559830437
levy,2,1,fd,2,-1,1,0.17108124352638338
levy,2,1,fd,2,-1,2,0.14066939153014255
levy,2,1,fd,2,-1,3,0.13195825448608572
levy,2,1,fd,2,-1,4,0.12363264990902072
levy,2,1,fd,2,-1,5,0.13299563389762104
levy,2,1,fd,2,-1,6,0.12838145441754337
levy,2,1,fd,2,-1,7,0.12426818651875861
levy,2,1,fd,2,-1,8,0.12319772370049616
levy,2,1,fd,2,-1,9,0.10582122948423671
levy,2,1,fd,2,-1,10,0.10150667046483207
levy,2,1,fd,2,-1,11,0.10572669941498195
levy,2,1,fd,2,-1,12,0.09166890583887898
levy,2,1,fd,2,-1,13,0.10972415619531815
levy,2,1,fd,2,-1,14,0.07634794570666714
levy,2,1,fd,2,-1,15,0.08497839629952375
levy,2,1,fd,2,-1,16,0.08690121174966645
levy,2,1,fd,2,-1,17,0.08609437126429781
levy,2,1,fd,2,-1,18,0.08300100728254173
levy,2,1,fd,2,-1,19,0.07936513908255771
levy,2,1,fd,2,-1,20,0.08130561674847162
levy,2,1,fd,2,-1,21,0.08601833225045474
levy,2,1,fd,2,-1,22,0.08870120690515787
levy,2,1,fd,2,-1,23,0.08535840163754463
levy,2,1,fd,2,-1,24,0.08526396403122379
levy,2,1,fd,2,-1,25,0.09122359056691755
levy,2,1,fd,2,-1,26,0.08749024853344348
levy,2,1,fd,2,-1,27,0.07918546475032853
levy,2,1,fd,2,-1,28,0.08701461708924267
levy,2,1,fd,2,-1,29,0.07416805013825455
levy,2,1,fd,2,-1,30,0.07622692524447677
levy,2,1,fd,2,-1,31,0.07408775286570818
levy,2,1,fd,2,-1,32,0.07221151666143072
levy,2,1,fd,2,-1,33,0.06662195329570052
levy,2,1,fd,2,-1,34,0.06772062412074832
levy,2,1,fd,2,-1,35,0.06840915867823838
levy,2,1,fd,2,-1,36,0.060055410939895075
levy,2,1,fd,2,-1,37,0.059676541084722624
levy,2,1,fd,2,-1,38,0.05722700812896886
levy,2,1,fd,2,-1,39,0.057008629689186206
levy,2,1,fd,2,-1,40,0.057997533018163856
levy,2,1,fd,2,-1,41,0.056581913724500825
levy,2,1,fd,2,-1,42,0.058568870674924216
levy,2,1,fd,2,-1,43,0.062277474358685844
levy,2,1,fd,2,-1,44,0.06273761480267974
levy,2,1,fd,2,-1,45,0.06117074531766105
levy,2,1,fd,2,-1,46,0.06204332631536146
levy,2,1,fd,2,-1,47,0.06590016878202963
levy,2,1,fd,2,-1,48,0.0659282062261214
levy,2,1,fd,2,-1,49,0.06755055151766451
levy,2,1,fd,2,-1,50,0.06024241133585769
levy,2,1,fd,2,-1,51,0.04905683939400503
levy,2,1,fd,2,-1,52,0.05156499068150262
levy,2,1,fd,2,-1,53,0.046066593445140816
levy,2,1,fd,2,-1,54,0.04470186794701578
levy,2,1,fd,2,-1,55,0.04452978328501117
levy,2,1,fd,2,-1,56,0.045975167300074817
levy,2,1,fd,2,-1,57,0.047455903469719334
levy,2,1,fd,2,-1,58,0.05177771314619285
levy,2,1,fd,2,-1,59,0.04942430969419118
levy,2,1,fd,3,-1,0,0.18671274217435901
levy,2,1,fd,3,-1,1,0.14230897329725975
levy,2,1,fd,3,-1,2,0.16566070257375562
levy,2,1,fd,3,-1,3,0.15607723447833485
levy,2,1,fd,3,-1,4,0.14584301696960766
levy,2,1,fd,3,-1,5,0.15555066455663386
levy,2,1,fd,3,-1,6,0.15652203031391218
levy,2,1,fd,3,-1,7,0.15635328584080402
levy,2,1,fd,3,-1,8,0.13019605115395544
levy,2,1,fd,3,-1,9,0.12568070492824066
levy,2,1,fd,3,-1,10,0.12088385151045614
levy,2,1,fd,3,-1,11,0.12749863498354233
levy,2,1,fd,3,-1,12,0.12701061008998676
levy,2,1,fd,3,-1,13,0.1284015989856724
levy,2,1,fd,3,-1,14,0.12436103771135555
levy,2,1,fd,3,-1,15,0.1368092622381078
levy,2,1,fd,3,-1,16,0.1304780515301592
levy,2,1,fd,3,-1,17,0.09733762625362063
levy,2,1,fd,3,-1,18,0.11347821122542981
levy,2,1,fd,3,-1,19,0.12028733734747363
levy,2,1,fd,3,-1,20,0.11021571133344969
levy,2,1,fd,3,-1,21,0.10782501990647732
levy,2,1,fd,3,-1,22,0.09321657507001418
levy,2,1,fd,3,-1,23,0.09154135554757678
levy,2,1,fd,3,-1,24,0.09524493389044561
levy,2,1,fd,3,-1,25,0.08622030301240617
levy,2,1,fd,3,-1,26,0.07672627896543599
levy,2,1,fd,3,-1,27,0.06384880212129661
levy,2,1,fd,3,-1,28,0.05834741889117033
levy,2,1,fd,3,-1,29,0.05875923416444133
levy,2,1,fd,3,-1,30,0.07100738398286355
levy,2,1,fd,3,-1,31,0.0727090679080244
levy,2,1,fd,3,-1,32,0.07313131485813079
levy,2,1,fd,3,-1,33,0.08062334375100781
levy,2,1,fd,3,-1,34,0.08322732909798017
levy,2,1,fd,3,-1,35,0.07503168078458738
levy,2,1,fd,3,-1,36,0.07719905602860135
levy,2,1,fd,3,-1,37,0.07773920627540344
levy,2,1,fd,3,-1,38,0.07475152414932763
levy,2,1,fd,3,-1,39,0.07378926029558158
levy,2,1,fd,3,-1,40,0.07375349198636409
levy,2,1,fd,3,-1,41,0.08248057950020107
levy,2,1,fd,3,-1,42,0.07129645605330477
levy,2,1,fd,3,-1,43,0.06278515229177457
levy,2,1,fd,3,-1,44,0.05120992507843226
levy,2,1,fd,3,-1,45,0.04714214027320118
levy,2,1,fd,3,-1,46,0.0467578424159933
levy,2,1,fd,3,-1,47,0.051416275716576226
levy,2,1,fd,3,-1,48,0.04963578688373445
levy,2,1,fd,3,-1,49,0.05097550520091114
levy,2,1,fd,3,-1,50,0.04575937316315652
levy,2,1,fd,3,-1,51,0.045040275013851924
levy,2,1,fd,3,-1,52,0.04845007429915474
levy,2,1,fd,3,-1,53,0.05058444119882769
levy,2,1,fd,3,-1,54,0.05353852381703913
levy,2,1,fd,3,-1,55,0.05547058708331273
levy,2,1,fd,3,-1,56,0.05400663742180186
levy,2,1,fd,3,-1,57,0.05149710060085601
levy,2,1,fd,3,-1,58,0.053173970132263035
levy,2,1,fd,3,-1,59,0.05210467477062149
levy,2,1,fd,4,-1,0,0.22788265378454228
levy,2,1,fd,4,-1,1,0.1660747750813587
levy,2,1,fd,4,-1,2,0.1500804950185031
levy,2,1,fd,4,-1,3,0.14354668291882808
levy,2,1,fd,4,-1,4,0.18038985447635583
levy,2,1,fd,4,-1,5,0.14336964941951771
levy,2,1,fd,4,-1,6,0.13958146079912462
levy,2,1,fd,4,-1,7,0.12974207884584812
levy,2,1,fd,4,-1,8,0.1257938499813939
levy,2,1,fd,4,-1,9,0.1323873146247185
levy,2,1,fd,4,-1,10,0.1291019656859961
levy,2,1,fd,4,-1,11,0.12338699103312578
levy,2,1,fd,4,-1,12,0.11596000378501813
levy,2,1,fd,4,-1,13,0.0963298898170478
levy,2,1,fd,4,-1,14,0.09045825352015889
levy,2,1,fd,4,-1,15,0.09531545851311003
levy,2,1,fd,4,-1,16,0.09413674543857009
levy,2,1,fd,4,-1,17,0.14751809439238972
levy,2,1,fd,4,-1,18,0.09601459622798877
levy,2,1,fd,4,-1,19,0.11318106859079603
levy,2,1,fd,4,-1,20,0.10628454641389105
levy,2,1,fd,4,-1,21,0.10489238016584024
levy,2,1,fd,4,-1,22,0.10331657272431491
levy,2,1,fd,4,-1,23,0.0921915492980016
levy,2,1,fd,4,-1,24,0.09458228758705615
levy,2,1,fd,4,-1,25,0.09098947196519165
levy,2,1,fd,4,-1,26,0.08781134618646186
levy,2,1,fd,4,-1,27,0.08406923418578967
levy,2,1,fd,4,-1,28,0.0774481109471049
levy,2,1,fd,4,-1,29,0.07542623776759451
levy,2,1,fd,4,-1,30,0.07026761459951861
levy,2,1,fd,4,-1,31,0.0614575568969487
levy,2,1,fd,4,-1,32,0.05878056954577015
levy,2,1,fd,4,-1,33,0.06099796623918713
levy,2,1,fd,4,-1,34,0.061579882652027025
levy,2,1,fd,4,-1,35,0.06950355906548374
levy,2,1,fd,4,-1,36,0.060977397327228566
levy,2,1,fd,4,-1,37,0.058790731432396395
levy,2,1,fd,4,-1,38,0.04936697726736015
levy,2,1,fd,4,-1,39,0.048175138858697855
levy,2,1,fd,4,-1,40,0.04924324586972732
levy,2,1,fd,4,-1,41,0.048905630313498344
levy,2,1,fd,4,-1,42,0.04737220503781356
levy,2,1,fd,4,-1,43,0.058444997396514306
levy,2,1,fd,4,-1,44,0.05279654884060061
levy,2,1,fd,4,-1,45,0.05271968908990967
levy,2,1,fd,4,-1,46,0.057476415425044614
levy,2,1,fd,4,-1,47,0.06179040685897377
levy,2,1,fd,4,-1,48,0.06079304196936586
levy,2,1,fd,4,-1,49,0.05592906920359393
levy,2,1,fd,4,-1,50,0.07133917788566392
levy,2,1,fd,4,-1,51,0.05736104690196041
levy,2,1,fd,4,-1,52,0.0606338884006115
levy,2,1,fd,4,-1,53,0.05989305967928257
levy,2,1,fd,4,-1,54,0.050853841383879
levy,2,1,fd,4,-1,55,0.04738201292374658
levy,2,1,fd,4,-1,56,0.046797981804379246
levy,2,1,fd,4,-1,57,0.044884961314391965
levy,2,1,fd,4,-1,58,0.04303031868928611
levy,2,1,fd,4,-1,59,0.05317266302152175
levy,2,1,fd,5,-1,0,0.2927103710340066
levy,2,1,fd,5,-1,1,0.2207915065515135
levy,2,1,fd,5,-1,2,0.18089647197204248
levy,2,1,fd,5,-1,3,0.1789412207325193
levy,2,1,fd,5,-1,4,0.17129811525264016
levy,2,1,fd,5,-1,5,0.15234435904451848
levy,2,1,fd,5,-1,6,0.15702582531225456
levy,2,1,fd,5,-1,7,0.16048265494504504
levy,2,1,fd,5,-1,8,0.15813680743509362
levy,2,1,fd,5,-1,9,0.14842098150025285
levy,2,1,fd,5,-1,10,0.16819536780954464
levy,2,1,fd,5,-1,11,0.15132983646097398
levy,2,1,fd,5,-1,12,0.15778892981158196
levy,2,1,fd,5,-1,13,0.12804128916555704
levy,2,1,fd,5,-1,14,0.12822433804784142
levy,2,1,fd,5,-1,15,0.1268687626843617
levy,2,1,fd,5,-1,16,0.13162341973409272
levy,2,1,fd,5,-1,17,0.1329979538046664
levy,2,1,fd,5,-1,18,0.13265104784540116
levy,2,1,fd,5,-1,19,0.13718107428637102
levy,2,1,fd,5,-1,20,0.12592161360123896
levy,2,1,fd,5,-1,21,0.13067518860507488
levy,2,1,fd,5,-1,22,0.15530232682807713
levy,2,1,fd,5,-1,23,0.1259351769440075
levy,2,1,fd,5,-1,24,0.1229806915591419
levy,2,1,fd,5,-1,25,0.12155196347266925
levy,2,1,fd,5,-1,26,0.09439847164156386
levy,2,1,fd,5,-1,27,0.0952938403980502
levy,2,1,fd,5,-1,28,0.0962740474144362
levy,2,1,fd,5,-1,29,0.10067146859591383
levy,2,1,fd,5,-1,30,0.09971830708658388
levy,2,1,fd,5,-1,31,0.09051492806162273
levy,2,1,fd,5,-1,32,0.09283025878833122
levy,2,1,fd,5,-1,33,0.08255160757988314
levy,2,1,fd,5,-1,34,0.08521043888129415
levy,2,1,fd,5,-1,35,0.07766897117895509
levy,2,1,fd,5,-1,36,0.0789975251253566
levy,2,1,fd,5,-1,37,0.08642403482112354
levy,2,1,fd,5,-1,38,0.08905019774055323
levy,2,1,fd,5,-1,39,0.08262961572487648
levy,2,1,fd,5,-1,40,0.07218284757230281
levy,2,1,fd,5,-1,41,0.077274747600974
levy,2,1,fd,5,-1,42,0.06610286658358615
levy,2,1,fd,5,-1,43,0.06410361297016802
levy,2,1,fd,5,-1,44,0.05201627046799164
levy,2,1,fd,5,-1,45,0.05506213709832185
levy,2,1,fd,5,-1,46,0.056507379681625454
levy,2,1,fd,5,-1,47,0.0699551420049158
levy,2,1,fd,5,-1,48,0.06524927501449052
levy,2,1,fd,5,-1,49,0.06156793859647894
levy,2,1,fd,5,-1,50,0.06024647717178778
levy,2,1,fd,5,-1,51,0.05669025097280443
levy,2,1,fd,5,-1,52,0.05221281363862243
levy,2,1,fd,5,-1,53,0.05210514994027046
levy,2,1,fd,5,-1,54,0.05932612816259949
levy,2,1,fd,5,-1,55,0.058327778071999986
levy,2,1,fd,5,-1,56,0.059254765161545174
levy,2,1,fd,5,-1,57,0.05861034117656131
levy,2,1,fd,5,-1,58,0.05732486975698159
levy,2,1,fd,5,-1,59,0.05622339658620704
levy,2,1,fd,6,-1,0,0.18671274217435901
levy,2,1,fd,6,-1,1,0.1336943370148776
levy,2,1,fd,6,-1,2,0.15877917307621137
levy,2,1,fd,6,-1,3,0.16101882519203367
levy,2,1,fd,6,-1,4,0.1534473046874439
levy,2,1,fd,6,-1,5,0.14894824769426518
levy,2,1,fd,6,-1,6,0.13695623943405547
levy,2,1,fd,6,-1,7,0.13801926586441088
levy,2,1,fd,6,-1,8,0.13708580895849615
levy,2,1,fd,6,-1,9,0.1377425529820062
levy,2,1,fd,6,-1,10,0.11978269338924932
levy,2,1,fd,6,-1,11,0.12920520048788922
levy,2,1,fd,6,-1,12,0.13156219066324826
levy,2,1,fd,6,-1,13,0.12757209609108686
levy,2,1,fd,6,-1,14,0.11240751721860921
levy,2,1,fd,6,-1,15,0.09364695939927466
levy,2,1,fd,6,-1,16,0.09638196275386786
levy,2,1,fd,6,-1,17,0.09583112167262478
levy,2,1,fd,6,-1,18,0.08735114432893766
levy,2,1,fd,6,-1,19,0.08459003985883737
levy,2,1,fd,6,-1,20,0.09671772210937035
levy,2,1,fd,6,-1,21,0.08481072242155399
levy,2,1,fd,6,-1,22,0.09364820275136315
levy,2,1,fd,6,-1,23,0.08519114023132082
levy,2,1,fd,6,-1,24,0.08381841675095215
levy,2,1,fd,6,-1,25,0.06756404860059986
levy,2,1,fd,6,-1,26,0.06671358543333716
levy,2,1,fd,6,-1,27,0.06313152931529092
levy,2,1,fd,6,-1,28,0.06017504148333618
levy,2,1,fd,6,-1,29,0.061463899113053194
levy,2,1,fd,6,-1,30,0.07978563036386026
levy,2,1,fd,6,-1,31,0.06837518465423434
levy,2,1,fd,6,-1,32,0.06320489891178242
levy,2,1,fd,6,-1,33,0.07075038324932399
levy,2,1,fd,6,-1,34,0.05991023055181771
levy,2,1,fd,6,-1,35,0.05946904950887358
levy,2,1,fd,6,-1,36,0.056285181735164294
levy,2,1,fd,6,-1,37,0.06248703738113427
levy,2,1,fd,6,-1,38,0.05443126413645954
levy,2,1,fd,6,-1,39,0.07483521736962664
levy,2,1,fd,6,-1,40,0.05234713775924781
levy,2,1,fd,6,-1,41,0.05321022929277195
levy,2,1,fd,6,-1,42,0.057850161985088175
levy,2,1,fd,6,-1,43,0.05100419237848244
levy,2,1,fd,6,-1,44,0.04961542837841068
levy,2,1,fd,6,-1,45,0.047271365809396164
levy,2,1,fd,6,-1,46,0.04731218626040547
levy,2,1,fd,6,-1,47,0.048888672090049615
levy,2,1,fd,6,-1,48,0.048388803778749476
levy,2,1,fd,6,-1,49,0.04037558757432574
levy,2,1,fd,6,-1,50,0.03962823186162294
levy,2,1,fd,6,-1,51,0.037619684441905624
levy,2,1,fd,6,-1,52,0.03591870954183878
levy,2,1,fd,6,-1,53,0.037052526558168423
levy,2,1,fd,6,-1,54,0.039724688116824634
levy,2,1,fd,6,-1,55,0.0369974648453331
levy,2,1,fd,6,-1,56,0.03628844674986059
levy,2,1,fd,6,-1,57,0.039118150577481484
levy,2,1,fd,6,-1,58,0.03962991119018253
levy,2,1,fd,6,-1,59,0.036235234451018325
levy,2,1,fd,7,-1,0,0.22316026559830437
levy,2,1,fd,7,-1,1,0.1616010670727395
levy,2,1,fd,7,-1,2,0.1714577625207025
levy,2,1,fd,7,-1,3,0.15919802269531388
levy,2,1,fd,7,-1,4,0.16171463399802544
levy,2,1,fd,7,-1,5,0.1552059761319351
levy,2,1,fd,7,-1,6,0.14098854870643118
levy,2,1,fd,7,-1,7,0.13459113531428707
levy,2,1,fd,7,-1,8,0.14076502270567803
levy,2,1,fd,7,-1,9,0.14297610061966223
levy,2,1,fd,7,-1,10,0.1380063650923954
levy,2,1,fd,7,-1,11,0.13955105229184514
levy,2,1,fd,7,-1,12,0.13600199717613765
levy,2,1,fd,7,-1,13,0.11053822954220531
levy,2,1,fd,7,-1,14,0.09987274428322843
levy,2,1,fd,7,-1,15,0.11602981625773696
levy,2,1,fd,7,-1,16,0.09396731982565901
levy,2,1,fd,7,-1,17,0.0884143635968552
levy,2,1,fd,7,-1,18,0.08943031827464899
levy,2,1,fd,7,-1,19,0.07502697429197075
levy,2,1,fd,7,-1,20,0.07858237154117331
levy,2,1,fd,7,-1,21,0.07600282841316086
levy,2,1,fd,7,-1,22,0.0736722290876816
levy,2,1,fd,7,-1,23,0.07129473035484755
levy,2,1,fd,7,-1,24,0.07322668432176775
levy,2,1,fd,7,-1,25,0.07177925117812048
levy,2,1,fd,7,-1,26,0.06934679777907878
levy,2,1,fd,7,-1,27,0.06644453076066734
levy,2,1,fd,7,-1,28,0.06315786205839741
levy,2,1,fd,7,-1,29,0.05965603612218758
levy,2,1,fd,7,-1,30,0.05360524113367079
levy,2,1,fd,7,-1,31,0.05652480431813455
levy,2,1,fd,7,-1,32,0.04693200236078411
levy,2,1,fd,7,-1,33,0.04753247619165658
levy,2,1,fd,7,-1,34,0.04617617575131424
levy,2,1,fd,7,-1,35,0.057015836623063046
levy,2,1,fd,7,-1,36,0.05585214249388921
levy,2,1,fd,7,-1,37,0.051374946559948995
levy,2,1,fd,7,-1,38,0.046251239495068125
levy,2,1,fd,7,-1,39,0.05446075313581664
levy,2,1,fd,7,-1,40,0.04773664939935194
levy,2,1,fd,7,-1,41,0.04651361851569544
levy,2,1,fd,7,-1,42,0.054424227214191406
levy,2,1,fd,7,-1,43,0.053550263813780266
levy,2,1,fd,7,-1,44,0.056328159842785
levy,2,1,fd,7,-1,45,0.060256241594048014
levy,2,1,fd,7,-1,46,0.059145900267518293
levy,2,1,fd,7,-1,47,0.06001482219378604
levy,2,1,fd,7,-1,48,0.06192911399774078
levy,2,1,fd,7,-1,49,0.0620053638122875
levy,2,1,fd,7,-1,50,0.077755304062935
levy,2,1,fd,7,-1,51,0.07420204882769624
levy,2,1,fd,7,-1,52,0.07147174063509783
levy,2,1,fd,7,-1,53,0.07261125488856772
levy,2,1,fd,7,-1,54,0.0742575088452902
levy,2,1,fd,7,-1,55,0.07615567830304275
levy,2,1,fd,7,-1,56,0.07533447385138962
levy,2,1,fd,7,-1,57,0.07320889505527181
levy,2,1,fd,7,-1,58,0.07854048144923735
levy,2,1,fd,7,-1,59,0.07766724766639199
levy,2,1,fd,8,-1,0,0.23289642374077332
levy,2,1,fd,8,-1,1,0.19043801534140048
levy,2,1,fd,8,-1,2,0.14545867806264437
levy,2,1,fd,8,-1,3,0.14045950096697254
levy,2,1,fd,8,-1,4,0.13234394424536605
levy,2,1,fd,8,-1,5,0.12238544869475701
levy,2,1,fd,8,-1,6,0.11585035277333547
levy,2,1,fd,8,-1,7,0.11055857148144656
levy,2,1,fd,8,-1,8,0.11464669731667355
levy,2,1,fd,8,-1,9,0.11794120094999816
levy,2,1,fd,8,-1,10,0.12065436007901165
levy,2,1,fd,8,-1,11,0.11465145247576765
levy,2,1,fd,8,-1,12,0.11611327590756189
levy,2,1,fd,8,-1,13,0.10464545664564252
levy,2,1,fd,8,-1,14,0.09182089964432782
levy,2,1,fd,8,-1,15,0.09733052009257737
levy,2,1,fd,8,-1,16,0.1001789395304
levy,2,1,fd,8,-1,17,0.10384407693019115
levy,2,1,fd,8,-1,18,0.1099404177616671
levy,2,1,fd,8,-1,19,0.0938143943574819
levy,2,1,fd,8,-1,20,0.09608862511447504
levy,2,1,fd,8,-1,21,0.1113351118025196
levy,2,1,fd,8,-1,22,0.0953955709732488
levy,2,1,fd,8,-1,23,0.08472371420188266
levy,2,1,fd,8,-1,24,0.08738767558674887
levy,2,1,fd,8,-1,25,0.08592138848504038
levy,2,1,fd,8,-1,26,0.08332993019671664
levy,2,1,fd,8,-1,27,0.08217926163150957
levy,2,1,fd,8,-1,28,0.08042282411165737
levy,2,1,fd,8,-1,29,0.08064603607248835
levy,2,1,fd,8,-1,30,0.0780438631317035
levy,2,1,fd,8,-1,31,0.06761880864279995
levy,2,1,fd,8,-1,32,0.05859354737362431
levy,2,1,fd,8,-1,33,0.06144954208462497
levy,2,1,fd,8,-1,34,0.0708227163364618
levy,2,1,fd,8,-1,35,0.06598926114953732
levy,2,1,fd,8,-1,36,0.07337330650597462
levy,2,1,fd,8,-1,37,0.06906218757858802
levy,2,1,fd,8,-1,38,0.07040970458069892
levy,2,1,fd,8,-1,39,0.06874056751363691
levy,2,1,fd,8,-1,40,0.07331592549066915
levy,2,1,fd,8,-1,41,0.06840879812303019
levy,2,1,fd,8,-1,42,0.06482819194930897
levy,2,1,fd,8,-1,43,0.06058301610119917
levy,2,1,fd,8,-1,44,0.06100931401753258
levy,2,1,fd,8,-1,45,0.06644129747034012
levy,2,1,fd,8,-1,46,0.06420217289837872
levy,2,1,fd,8,-1,47,0.06874916694801592
levy,2,1,fd,8,-1,48,0.07464163736347426
levy,2,1,fd,8,-1,49,0.07148281460181624
levy,2,1,fd,8,-1,50,0.06560859043367655
levy,2,1,fd,8,-1,51,0.06450702684919346
levy,2,1,fd,8,-1,52,0.06978762187937715
levy,2,1,fd,8,-1,53,0.07108031500921333
levy,2,1,fd,8,-1,54,0.0740058578511589
levy,2,1,fd,8,-1,55,0.0787757634141509
