function,x_dim,c_dim,method,repeat,client,t,regret
ackley,2,1,fd,0,-1,39,0.04481941523998337
ackley,2,1,fd,0,-1,40,0.039834247420575356
ackley,2,1,fd,0,-1,41,0.05820283465691233
ackley,2,1,fd,0,-1,42,0.031007925416162364
ackley,2,1,fd,0,-1,43,0.04057278025440996
ackley,2,1,fd,0,-1,44,0.04254893770643217
ackley,2,1,fd,0,-1,45,0.018059398270291845
ackley,2,1,fd,0,-1,46,0.059229934224043074
ackley,2,1,fd,0,-1,47,0.04249966692188564
ackley,2,1,fd,0,-1,48,0.04134970185886881
ackley,2,1,fd,0,-1,49,0.04600700074383989
ackley,2,1,fd,0,-1,50,0.031088817928146197
ackley,2,1,fd,0,-1,51,0.037068619641867445
ackley,2,1,fd,0,-1,52,0.04130240764628729
ackley,2,1,fd,0,-1,53,0.03432837984923659
ackley,2,1,fd,0,-1,54,0.0345214081457874
ackley,2,1,fd,0,-1,55,0.03348659764635362
ackley,2,1,fd,0,-1,56,0.03382958148851836
ackley,2,1,fd,0,-1,57,0.028888730727823393
ackley,2,1,fd,0,-1,58,0.017279319667434533
ackley,2,1,fd,0,-1,59,0.01287146491949876
ackley,2,1,fd,1,-1,0,0.052784239227407666
ackley,2,1,fd,1,-1,1,0.037941106614517266
ackley,2,1,fd,1,-1,2,0.03231341511681562
ackley,2,1,fd,1,-1,3,0.02928897635475558
ackley,2,1,fd,1,-1,4,0.03300013683895826
ackley,2,1,fd,1,-1,5,0.03319732362466045
ackley,2,1,fd,1,-1,6,0.02788891493145807
ackley,2,1,fd,1,-1,7,0.02438257152163259
ackley,2,1,fd,1,-1,8,0.027505190016820915
ackley,2,1,fd,1,-1,9,0.026852396156210465
ackley,2,1,fd,1,-1,10,0.01963015203445228
ackley,2,1,fd,1,-1,11,0.02158787478355343
ackley,2,1,fd,1,-1,12,0.02315505463741427
ackley,2,1,fd,1,-1,13,0.021893222572627824
ackley,2,1,fd,1,-1,14,0.022405966246660608
ackley,2,1,fd,1,-1,15,0.021612177999031205
ackley,2,1,fd,1,-1,16,0.019768044395283804
ackley,2,1,fd,1,-1,17,0.01306563361620224
ackley,2,1,fd,1,-1,18,0.014106796103718776
ackley,2,1,fd,1,-1,19,0.014665191319067452
ackley,2,1,fd,1,-1,20,0.014883413655956135
ackley,2,1,fd,1,-1,21,0.014467770664840455
ackley,2,1,fd,1,-1,22,0.014453260088244671
ackley,2,1,fd,1,-1,23,0.014027265613227077
ackley,2,1,fd,1,-1,24,0.012162955239204168
ackley,2,1,fd,1,-1,25,0.016484953112720763
ackley,2,1,fd,1,-1,26,0.013713208706946364
ackley,2,1,fd,1,-1,27,0.011029447816697164
ackley,2,1,fd,1,-1,28,0.02510978789993519
ackley,2,1,fd,1,-1,29,0.030716016690279766
ackley,2,1,fd,1,-1,30,0.029353552481107725
ackley,2,1,fd,1,-1,31,0.03032673931951804
ackley,2,1,fd,1,-1,32,0.020903689285819885
ackley,2,1,fd,1,-1,33,0.012263351054632486
ackley,2,1,fd,1,-1,34,0.015344411466190193
ackley,2,1,fd,1,-1,35,0.01642230795547056
ackley,2,1,fd,1,-1,36,0.016955583853552312
ackley,2,1,fd,1,-1,37,0.015112420333878647
ackley,2,1,fd,1,-1,38,0.009134280224932043
ackley,2,1,fd,1,-1,39,0.010838107091897798
ackley,2,1,fd,1,-1,40,0.012383257815660425
ackley,2,1,fd,1,-1,41,0.00846593784780983
ackley,2,1,fd,1,-1,42,0.011253323671243246
ackley,2,1,fd,1,-1,43,0.008670397827572335
ackley,2,1,fd,1,-1,44,0.01161673174478008
ackley,2,1,fd,1,-1,45,0.01210000876580062
ackley,2,1,fd,1,-1,46,0.008679662502523562
ackley,2,1,fd,1,-1,47,0.009643963893682602
ackley,2,1,fd,1,-1,48,0.009092247012448278
ackley,2,1,fd,1,-1,49,0.009034858320850108
ackley,2,1,fd,1,-1,50,0.009682406986778509
ackley,2,1,fd,1,-1,51,0.010658554277741638
ackley,2,1,fd,1,-1,52,0.00900285126489938
ackley,2,1,fd,1,-1,53,0.010196921158789379
ackley,2,1,fd,1,-1,54,0.011548744104768475
ackley,2,1,fd,1,-1,55,0.01299589435691818
ackley,2,1,fd,1,-1,56,0.013401535535340257
ackley,2,1,fd,1,-1,57,0.01179842783810999
ackley,2,1,fd,1,-1,58,0.014157373343097454
ackley,2,1,fd,1,-1,59,0.013789267620888028
ackley,2,1,fd,2,-1,0,0.12641014962174765
ackley,2,1,fd,2,-1,1,0.0714154420416293
ackley,2,1,fd,2,-1,2,0.06721211953538389
ackley,2,1,fd,2,-1,3,0.06828252753439093
ackley,2,1,fd,2,-1,4,0.06001295741173115
ackley,2,1,fd,2,-1,5,0.0626120071727796
ackley,2,1,fd,2,-1,6,0.044542270890485666
ackley,2,1,fd,2,-1,7,0.048029476374109134
ackley,2,1,fd,2,-1,8,0.047641286247523944
ackley,2,1,fd,2,-1,9,0.035767060928982616
ackley,2,1,fd,2,-1,10,0.03458086953920351
ackley,2,1,fd,2,-1,11,0.04321712250246296
ackley,2,1,fd,2,-1,12,0.046659086856115986
ackley,2,1,fd,2,-1,13,0.04141417858907282
ackley,2,1,fd,2,-1,14,0.04403336612935725
ackley,2,1,fd,2,-1,15,0.05074910412830754
ackley,2,1,fd,2,-1,16,0.05537544968113851
ackley,2,1,fd,2,-1,17,0.037072094999632293
ackley,2,1,fd,2,-1,18,0.03839610661509575
ackley,2,1,fd,2,-1,19,0.03687097983759567
ackley,2,1,fd,2,-1,20,0.027433257939072034
ackley,2,1,fd,2,-1,21,0.01675258360077572
ackley,2,1,fd,2,-1,22,0.04385629052462659
ackley,2,1,fd,2,-1,23,0.04634059709948791
ackley,2,1,fd,2,-1,24,0.01921187086709315
ackley,2,1,fd,2,-1,25,0.02997925582327362
ackley,2,1,fd,2,-1,26,0.028431311855708238
ackley,2,1,fd,2,-1,27,0.023164293646015955
ackley,2,1,fd,2,-1,28,0.024869953873501684
ackley,2,1,fd,2,-1,29,0.02329968224017165
ackley,2,1,fd,2,-1,30,0.02500250501271905
ackley,2,1,fd,2,-1,31,0.023601561789331732
ackley,2,1,fd,2,-1,32,0.01775313173297351
ackley,2,1,fd,2,-1,33,0.02690778437432811
ackley,2,1,fd,2,-1,34,0.04063579013584635
ackley,2,1,fd,2,-1,35,0.03423285319400753
ackley,2,1,fd,2,-1,36,0.022528936317771947
ackley,2,1,fd,2,-1,37,0.03398729173561124
ackley,2,1,fd,2,-1,38,0.022720641108721473
ackley,2,1,fd,2,-1,39,0.029216535440821152
ackley,2,1,fd,2,-1,40,0.02628909436044154
ackley,2,1,fd,2,-1,41,0.023494790326310078
ackley,2,1,fd,2,-1,42,0.02614087764414685
ackley,2,1,fd,2,-1,43,0.015442181720178439
ackley,2,1,fd,2,-1,44,0.014171982742141941
ackley,2,1,fd,2,-1,45,0.050689151619259624
ackley,2,1,fd,2,-1,46,0.051924003293706916
ackley,2,1,fd,2,-1,47,0.03226149137132197
ackley,2,1,fd,2,-1,48,0.03635962143524779
ackley,2,1,fd,2,-1,49,0.020112003218015217
ackley,2,1,fd,2,-1,50,0.021779664072313777
ackley,2,1,fd,2,-1,51,0.02626777404007328
ackley,2,1,fd,2,-1,52,0.031255089295348794
ackley,2,1,fd,2,-1,53,0.021771150999732293
ackley,2,1,fd,2,-1,54,0.03556273985595461
ackley,2,1,fd,2,-1,55,0.02351914497278305
ackley,2,1,fd,2,-1,56,0.01870782180947207
ackley,2,1,fd,2,-1,57,0.02252354948624976
ackley,2,1,fd,2,-1,58,0.017637485508220394
ackley,2,1,fd,2,-1,59,0.014807660157470018
ackley,2,1,fd,3,-1,0,0.03730836417619354
ackley,2,1,fd,3,-1,1,0.0452553720162054
ackley,2,1,fd,3,-1,2,0.023155811878312258
ackley,2,1,fd,3,-1,3,0.022950519291436964
ackley,2,1,fd,3,-1,4,0.0295929889062863
ackley,2,1,fd,3,-1,5,0.027002332743084455
ackley,2,1,fd,3,-1,6,0.02814502640408452
ackley,2,1,fd,3,-1,7,0.030209670745116435
ackley,2,1,fd,3,-1,8,0.023288421809273575
ackley,2,1,fd,3,-1,9,0.023368616175983205
ackley,2,1,fd,3,-1,10,0.02392487071272734
ackley,2,1,fd,3,-1,11,0.014669988383192289
ackley,2,1,fd,3,-1,12,0.013679520165952058
ackley,2,1,fd,3,-1,13,0.013440123847221104
ackley,2,1,fd,3,-1,14,0.02761221262090343
ackley,2,1,fd,3,-1,15,0.025802218247922466
ackley,2,1,fd,3,-1,16,0.03202640051257252
ackley,2,1,fd,3,-1,17,0.026104158015067547
ackley,2,1,fd,3,-1,18,0.026996989734935486
ackley,2,1,fd,3,-1,19,0.026960915702462018
ackley,2,1,fd,3,-1,20,0.0278340486830764
ackley,2,1,fd,3,-1,21,0.02745929467339512
ackley,2,1,fd,3,-1,22,0.024961804326262542
ackley,2,1,fd,3,-1,23,0.024614628168002962
ackley,2,1,fd,3,-1,24,0.029761391063352682
ackley,2,1,fd,3,-1,25,0.024264301920473123
ackley,2,1,fd,3,-1,26,0.025116811682650175
ackley,2,1,fd,3,-1,27,0.012707288154428441
ackley,2,1,fd,3,-1,28,0.02801319445362702
ackley,2,1,fd,3,-1,29,0.026041347475793755
ackley,2,1,fd,3,-1,30,0.03294181588537705
ackley,2,1,fd,3,-1,31,0.024967723599132685
ackley,2,1,fd,3,-1,32,0.022814923850027695
ackley,2,1,fd,3,-1,33,0.018411369698484788
ackley,2,1,fd,3,-1,34,0.02113152547941852
ackley,2,1,fd,3,-1,35,0.022934119202131155
ackley,2,1,fd,3,-1,36,0.014682486928485746
ackley,2,1,fd,3,-1,37,0.014340068154771141
ackley,2,1,fd,3,-1,38,0.015292383408310984
ackley,2,1,fd,3,-1,39,0.024304002614753673
ackley,2,1,fd,3,-1,40,0.013952952181831974
ackley,2,1,fd,3,-1,41,0.02192113689781598
ackley,2,1,fd,3,-1,42,0.02477356258305864
ackley,2,1,fd,3,-1,43,0.01315945160588112
ackley,2,1,fd,3,-1,44,0.012174273051927333
ackley,2,1,fd,3,-1,45,0.01822514116567147
ackley,2,1,fd,3,-1,46,0.015179826679032707
ackley,2,1,fd,3,-1,47,0.012261174005603111
ackley,2,1,fd,3,-1,48,0.007317697977737937
ackley,2,1,fd,3,-1,49,0.0061686917969079585
ackley,2,1,fd,3,-1,50,0.007339339919990577
ackley,2,1,fd,3,-1,51,0.00664785259763925
ackley,2,1,fd,3,-1,52,0.008268620395471602
ackley,2,1,fd,3,-1,53,0.007479771453384622
ackley,2,1,fd,3,-1,54,0.024646441780861
ackley,2,1,fd,3,-1,55,0.009124558700037184
ackley,2,1,fd,3,-1,56,0.012301436175217268
ackley,2,1,fd,3,-1,57,0.010234708502012978
ackley,2,1,fd,3,-1,58,0.009934966486766778
ackley,2,1,fd,3,-1,59,0.008267275260182363
ackley,2,1,fd,4,-1,0,0.058421238862012746
ackley,2,1,fd,4,-1,1,0.05391498341602002
ackley,2,1,fd,4,-1,2,0.05788359315659648
ackley,2,1,fd,4,-1,3,0.05645249318904809
ackley,2,1,fd,4,-1,4,0.042659512584591136
ackley,2,1,fd,4,-1,5,0.04743716716762423
ackley,2,1,fd,4,-1,6,0.044615847601221614
ackley,2,1,fd,4,-1,7,0.04592628478269477
ackley,2,1,fd,4,-1,8,0.04999765628881945
ackley,2,1,fd,4,-1,9,0.05625120400401313
ackley,2,1,fd,4,-1,10,0.04919092838568852
ackley,2,1,fd,4,-1,11,0.041570992513921406
ackley,2,1,fd,4,-1,12,0.05053499615442715
ackley,2,1,fd,4,-1,13,0.04124559753558999
ackley,2,1,fd,4,-1,14,0.05003614990699838
ackley,2,1,fd,4,-1,15,0.038483679260404184
ackley,2,1,fd,4,-1,16,0.054342257992058114
ackley,2,1,fd,4,-1,17,0.03362773522107994
ackley,2,1,fd,4,-1,18,0.030096477056160656
ackley,2,1,fd,4,-1,19,0.04688245270109685
ackley,2,1,fd,4,-1,20,0.05247596641990065
ackley,2,1,fd,4,-1,21,0.042762480131898456
ackley,2,1,fd,4,-1,22,0.045242369368009044
ackley,2,1,fd,4,-1,23,0.044641135660718485
ackley,2,1,fd,4,-1,24,0.04675042825691227
ackley,2,1,fd,4,-1,25,0.04695587331259021
ackley,2,1,fd,4,-1,26,0.04198172572306905
ackley,2,1,fd,4,-1,27,0.04015324185824134
ackley,2,1,fd,4,-1,28,0.02829710171814363
ackley,2,1,fd,4,-1,29,0.04439189017698412
ackley,2,1,fd,4,-1,30,0.04328802053357317
ackley,2,1,fd,4,-1,31,0.03054276126129925
ackley,2,1,fd,4,-1,32,0.025432845052817902
ackley,2,1,fd,4,-1,33,0.021455065014466864
ackley,2,1,fd,4,-1,34,0.02807988759070673
ackley,2,1,fd,4,-1,35,0.022636902565136858
ackley,2,1,fd,4,-1,36,0.022702798757608895
ackley,2,1,fd,4,-1,37,0.021065635822921227
ackley,2,1,fd,4,-1,38,0.02074610745485244
ackley,2,1,fd,4,-1,39,0.026045806363577083
ackley,2,1,fd,4,-1,40,0.02437415298234927
ackley,2,1,fd,4,-1,41,0.03228322987814801
ackley,2,1,fd,4,-1,42,0.016726342081997508
ackley,2,1,fd,4,-1,43,0.012846412101123961
ackley,2,1,fd,4,-1,44,0.011245075390476
ackley,2,1,fd,4,-1,45,0.006987251265616959
ackley,2,1,fd,4,-1,46,0.014906982092922946
ackley,2,1,fd,4,-1,47,0.01947024529385335
ackley,2,1,fd,4,-1,48,0.028338376175031016
ackley,2,1,fd,4,-1,49,0.018292685594328548
ackley,2,1,fd,4,-1,50,0.018430107725948934
ackley,2,1,fd,4,-1,51,0.022744547517669852
ackley,2,1,fd,4,-1,52,0.019690043093114437
ackley,2,1,fd,4,-1,53,0.018322559735078035
ackley,2,1,fd,4,-1,54,0.020750418234654875
ackley,2,1,fd,4,-1,55,0.03468547848300256
ackley,2,1,fd,4,-1,56,0.03530082710428313
ackley,2,1,fd,4,-1,57,0.027651276902997006
ackley,2,1,fd,4,-1,58,0.024091444507660296
ackley,2,1,fd,4,-1,59,0.044320095171532674
ackley,2,1,fd,5,-1,0,0.12641014962174765
ackley,2,1,fd,5,-1,1,0.07151489986416569
ackley,2,1,fd,5,-1,2,0.07730104300996657
ackley,2,1,fd,5,-1,3,0.050729870639985714
ackley,2,1,fd,5,-1,4,0.052733652835704185
ackley,2,1,fd,5,-1,5,0.04300029452955872
ackley,2,1,fd,5,-1,6,0.0387591912064981
ackley,2,1,fd,5,-1,7,0.034797491142956646
ackley,2,1,fd,5,-1,8,0.04153729155253217
ackley,2,1,fd,5,-1,9,0.04092324901427646
ackley,2,1,fd,5,-1,10,0.03613180030135269
ackley,2,1,fd,5,-1,11,0.03703117806230984
ackley,2,1,fd,5,-1,12,0.04275371575866405
ackley,2,1,fd,5,-1,13,0.02534877976383632
ackley,2,1,fd,5,-1,14,0.022773061775601927
ackley,2,1,fd,5,-1,15,0.033312900420588855
ackley,2,1,fd,5,-1,16,0.04193611294050674
ackley,2,1,fd,5,-1,17,0.029199673609151742
ackley,2,1,fd,5,-1,18,0.028408161256037023
ackley,2,1,fd,5,-1,19,0.02871545067676385
ackley,2,1,fd,5,-1,20,0.026860095278128392
ackley,2,1,fd,5,-1,21,0.0404508019060189
ackley,2,1,fd,5,-1,22,0.026609989950925412
ackley,2,1,fd,5,-1,23,0.02083865607559384
ackley,2,1,fd,5,-1,24,0.021071636219735353
ackley,2,1,fd,5,-1,25,0.014728033378505105
ackley,2,1,fd,5,-1,26,0.015643618650045276
ackley,2,1,fd,5,-1,27,0.014849253567750902
ackley,2,1,fd,5,-1,28,0.016246277417047976
ackley,2,1,fd,5,-1,29,0.01549497154223099
ackley,2,1,fd,5,-1,30,0.01830406567208092
ackley,2,1,fd,5,-1,31,0.018335937230941686
ackley,2,1,fd,5,-1,32,0.019966690714894965
ackley,2,1,fd,5,-1,33,0.028782536652087486
ackley,2,1,fd,5,-1,34,0.0154230879532324
ackley,2,1,fd,5,-1,35,0.030569266537574042
ackley,2,1,fd,5,-1,36,0.026958784271987928
ackley,2,1,fd,5,-1,37,0.021929631828494205
ackley,2,1,fd,5,-1,38,0.023965897870682085
ackley,2,1,fd,5,-1,39,0.023441378091882084
ackley,2,1,fd,5,-1,40,0.01461865083780279
ackley,2,1,fd,5,-1,41,0.027934499583143438
ackley,2,1,fd,5,-1,42,0.02218304763103651
ackley,2,1,fd,5,-1,43,0.01392297630333393
ackley,2,1,fd,5,-1,44,0.018867641841721523
ackley,2,1,fd,5,-1,45,0.01780407626229401
ackley,2,1,fd,5,-1,46,0.02310939195298801
ackley,2,1,fd,5,-1,47,0.01609311754675517
ackley,2,1,fd,5,-1,48,0.012702506217936825
ackley,2,1,fd,5,-1,49,0.013690408219420861
ackley,2,1,fd,5,-1,50,0.01443745084598623
ackley,2,1,fd,5,-1,51,0.02081080350249076
ackley,2,1,fd,5,-1,52,0.013285002671170998
ackley,2,1,fd,5,-1,53,0.014577365791756877
ackley,2,1,fd,5,-1,54,0.018354439186842427
ackley,2,1,fd,5,-1,55,0.02245111244882025
ackley,2,1,fd,5,-1,56,0.018023908667992323
ackley,2,1,fd,5,-1,57,0.01772531024145973
ackley,2,1,fd,5,-1,58,0.02706345866167166
ackley,2,1,fd,5,-1,59,0.013395591448627448
ackley,2,1,fd,6,-1,0,0.03730836417619354
ackley,2,1,fd,6,-1,1,0.04068267463435733
ackley,2,1,fd,6,-1,2,0.030368541681282793
ackley,2,1,fd,6,-1,3,0.029235867878714655
ackley,2,1,fd,6,-1,4,0.038081453303737
ackley,2,1,fd,6,-1,5,0.02686244575793633
ackley,2,1,fd,6,-1,6,0.02775097919348835
ackley,2,1,fd,6,-1,7,0.029437472319893812
ackley,2,1,fd,6,-1,8,0.030712220850629496
ackley,2,1,fd,6,-1,9,0.030812897508431962
ackley,2,1,fd,6,-1,10,0.0375422766178724
ackley,2,1,fd,6,-1,11,0.03492266767395003
ackley,2,1,fd,6,-1,12,0.02304979935094377
ackley,2,1,fd,6,-1,13,0.025662015563389047
ackley,2,1,fd,6,-1,14,0.02878317709118282
ackley,2,1,fd,6,-1,15,0.026118043259194514
ackley,2,1,fd,6,-1,16,0.02317516502468317
ackley,2,1,fd,6,-1,17,0.030701836483193273
ackley,2,1,fd,6,-1,18,0.024303218174928858
ackley,2,1,fd,6,-1,19,0.025657047775451376
ackley,2,1,fd,6,-1,20,0.02696185485557622
ackley,2,1,fd,6,-1,21,0.023466112146010982
ackley,2,1,fd,6,-1,22,0.02456209569510557
ackley,2,1,fd,6,-1,23,0.025775734556204365
ackley,2,1,fd,6,-1,24,0.02887834488929281
ackley,2,1,fd,6,-1,25,0.024978651534744444
ackley,2,1,fd,6,-1,26,0.030806371674206943
ackley,2,1,fd,6,-1,27,0.020427032815154386
ackley,2,1,fd,6,-1,28,0.016702161124882608
ackley,2,1,fd,6,-1,29,0.011905425277135978
ackley,2,1,fd,6,-1,30,0.01572473904216624
ackley,2,1,fd,6,-1,31,0.011454696332881828
ackley,2,1,fd,6,-1,32,0.00828485662979156
ackley,2,1,fd,6,-1,33,0.006731722068310273
ackley,2,1,fd,6,-1,34,0.00901305267572953
ackley,2,1,fd,6,-1,35,0.009173353399840581
ackley,2,1,fd,6,-1,36,0.007957671968004827
ackley,2,1,fd,6,-1,37,0.011113240309198316
ackley,2,1,fd,6,-1,38,0.008765031540242925
ackley,2,1,fd,6,-1,39,0.013191207467178735
ackley,2,1,fd,6,-1,40,0.007562817499740949
ackley,2,1,fd,6,-1,41,0.010756182582589424
ackley,2,1,fd,6,-1,42,0.012937812187280216
ackley,2,1,fd,6,-1,43,0.01963072540101999
ackley,2,1,fd,6,-1,44,0.018376862383199372
ackley,2,1,fd,6,-1,45,0.016892480477665825
ackley,2,1,fd,6,-1,46,0.023206888554549335
ackley,2,1,fd,6,-1,47,0.018251347373917055
ackley,2,1,fd,6,-1,48,0.01973898569761006
ackley,2,1,fd,6,-1,49,0.010827849380971286
ackley,2,1,fd,6,-1,50,0.009513433956374443
ackley,2,1,fd,6,-1,51,0.00919489835771499
ackley,2,1,fd,6,-1,52,0.013523399788219249
ackley,2,1,fd,6,-1,53,0.011096138856522591
ackley,2,1,fd,6,-1,54,0.009669920982000719
ackley,2,1,fd,6,-1,55,0.013492590923481502
ackley,2,1,fd,6,-1,56,0.009395838499914839
ackley,2,1,fd,6,-1,57,0.013824417245704117
ackley,2,1,fd,6,-1,58,0.009524918792587485
ackley,2,1,fd,6,-1,59,0.021570484091492845
ackley,2,1,fd,7,-1,0,0.058421238862012746
ackley,2,1,fd,7,-1,1,0.055388721781497605
ackley,2,1,fd,7,-1,2,0.03927838200891211
ackley,2,1,fd,7,-1,3,0.0668945529533549
ackley,2,1,fd,7,-1,4,0.05948138274339884
ackley,2,1,fd,7,-1,5,0.0475645344417359
ackley,2,1,fd,7,-1,6,0.054745629087096286
ackley,2,1,fd,7,-1,7,0.04793746110115934
ackley,2,1,fd,7,-1,8,0.04526229054734021
ackley,2,1,fd,7,-1,9,0.06074988397332315
ackley,2,1,fd,7,-1,10,0.05298241346684018
ackley,2,1,fd,7,-1,11,0.05508016686830384
ackley,2,1,fd,7,-1,12,0.04990536822040799
ackley,2,1,fd,7,-1,13,0.042673900931903264
ackley,2,1,fd,7,-1,14,0.028616192386018608
ackley,2,1,fd,7,-1,15,0.05479366957578729
ackley,2,1,fd,7,-1,16,0.05221518868607522
ackley,2,1,fd,7,-1,17,0.057323184735516626
ackley,2,1,fd,7,-1,18,0.028030129587010292
ackley,2,1,fd,7,-1,19,0.055813851846080564
ackley,2,1,fd,7,-1,20,0.05988157521699684
ackley,2,1,fd,7,-1,21,0.03235968112541189
ackley,2,1,fd,7,-1,22,0.03638367635422743
ackley,2,1,fd,7,-1,23,0.031978059874251
ackley,2,1,fd,7,-1,24,0.03637231407684888
ackley,2,1,fd,7,-1,25,0.027566048570212612
ackley,2,1,fd,7,-1,26,0.024665238312768515
ackley,2,1,fd,7,-1,27,0.01913427769175534
ackley,2,1,fd,7,-1,28,0.03325182517667659
ackley,2,1,fd,7,-1,29,0.0317518663388167
ackley,2,1,fd,7,-1,30,0.027979383995439224
ackley,2,1,fd,7,-1,31,0.02958795971708807
ackley,2,1,fd,7,-1,32,0.02875411781863588
ackley,2,1,fd,7,-1,33,0.028394652047947014
ackley,2,1,fd,7,-1,34,0.020691066373312757
ackley,2,1,fd,7,-1,35,0.025377937708477256
ackley,2,1,fd,7,-1,36,0.0221360846552554
ackley,2,1,fd,7,-1,37,0.04551728093937952
ackley,2,1,fd,7,-1,38,0.01836630460357776
ackley,2,1,fd,7,-1,39,0.020018044359444112
ackley,2,1,fd,7,-1,40,0.01710395121915039
ackley,2,1,fd,7,-1,41,0.016085150552920466
ackley,2,1,fd,7,-1,42,0.017336351994826606
ackley,2,1,fd,7,-1,43,0.022879357570462548
ackley,2,1,fd,7,-1,44,0.014503863215457286
ackley,2,1,fd,7,-1,45,0.015150697569434567
ackley,2,1,fd,7,-1,46,0.015620883257535537
ackley,2,1,fd,7,-1,47,0.016846443913079524
ackley,2,1,fd,7,-1,48,0.016746296906207745
ackley,2,1,fd,7,-1,49,0.014267362213665216
ackley,2,1,fd,7,-1,50,0.01212476168259382
ackley,2,1,fd,7,-1,51,0.009316575040149861
ackley,2,1,fd,7,-1,52,0.02117472925111749
ackley,2,1,fd,7,-1,53,0.013729462192708895
ackley,2,1,fd,7,-1,54,0.013035621919529271
ackley,2,1,fd,7,-1,55,0.015544991031715083
ackley,2,1,fd,7,-1,56,0.01680388316800599
ackley,2,1,fd,7,-1,57,0.02451561049109274
ackley,2,1,fd,7,-1,58,0.013728218259998348
ackley,2,1,fd,7,-1,59,0.012606147173696108
ackley,2,1,fd,8,-1,0,0.12641014962174765
ackley,2,1,fd,8,-1,1,0.08626160966980323
ackley,2,1,fd,8,-1,2,0.06307566395790239
ackley,2,1,fd,8,-1,3,0.06652353584238654
ackley,2,1,fd,8,-1,4,0.05816460727870062
ackley,2,1,fd,8,-1,5,0.05476679234509854
ackley,2,1,fd,8,-1,6,0.06441107584038186
ackley,2,1,fd,8,-1,7,0.03906798060315255
ackley,2,1,fd,8,-1,8,0.028748764894674747
ackley,2,1,fd,8,-1,9,0.028997434549940533
ackley,2,1,fd,8,-1,10,0.03957171527080784
ackley,2,1,fd,8,-1,11,0.05323104311535083
ackley,2,1,fd,8,-1,12,0.06148876748023063
ackley,2,1,fd,8,-1,13,0.06036635682917403
ackley,2,1,fd,8,-1,14,0.057083438608221564
ackley,2,1,fd,8,-1,15,0.051547668796887054
ackley,2,1,fd,8,-1,16,0.048993159133100664
ackley,2,1,fd,8,-1,17,0.053752659834881
ackley,2,1,fd,8,-1,18,0.06089426366226217
ackley,2,1,fd,8,-1,19,0.03946178553945298
ackley,2,1,fd,8,-1,20,0.039923159336503894
ackley,2,1,fd,8,-1,21,0.036635840708970684
ackley,2,1,fd,8,-1,22,0.03721243976488483
ackley,2,1,fd,8,-1,23,0.039892925766063604
ackley,2,1,fd,8,-1,24,0.04033174798207915
ackley,2,1,fd,8,-1,25,0.023089882967491305
ackley,2,1,fd,8,-1,26,0.02249701095322243
ackley,2,1,fd,8,-1,27,0.02529145526358462
ackley,2,1,fd,8,-1,28,0.02737822077165687
ackley,2,1,fd,8,-1,29,0.030409264923999268
ackley,2,1,fd,8,-1,30,0.026926692701519366
ackley,2,1,fd,8,-1,31,0.024789757728485372
ackley,2,1,fd,8,-1,32,0.02613483510513885
ackley,2,1,fd,8,-1,33,0.0270200811578811
ackley,2,1,fd,8,-1,34,0.027631520540486076
ackley,2,1,fd,8,-1,35,0.027007384193453447
